"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","1811","Validate Council Output [FalkirkCouncil]","","Thu Oct 31 00:16:16 GMT 2024","passed","Thu Oct 31 00:16:18 GMT 2024","","","",""
"","3155","Validate Council Output [IslingtonCouncil]","","Thu Oct 31 00:19:28 GMT 2024","failed","Thu Oct 31 00:19:31 GMT 2024","","","",""
"","3114","Validate Council Output [LutonBoroughCouncil]","","Thu Oct 31 00:16:29 GMT 2024","passed","Thu Oct 31 00:16:32 GMT 2024","","","",""
"","737","Validate Council Output [CastlepointDistrictCouncil]","","Thu Oct 31 00:01:32 GMT 2024","failed","Thu Oct 31 00:01:33 GMT 2024","","","",""
"","1492","Validate Council Output [HighlandCouncil]","","Thu Oct 31 00:15:22 GMT 2024","passed","Thu Oct 31 00:15:24 GMT 2024","","","",""
"","1968","Validate Council Output [StokeOnTrentCityCouncil]","","Thu Oct 31 00:29:07 GMT 2024","passed","Thu Oct 31 00:29:09 GMT 2024","","","",""
"","9978","Validate Council Output [DudleyCouncil]","","Thu Oct 31 00:08:54 GMT 2024","passed","Thu Oct 31 00:09:04 GMT 2024","","","",""
"","120226","Validate Council Output [EppingForestDistrictCouncil]","","Thu Oct 31 00:14:13 GMT 2024","failed","Thu Oct 31 00:16:13 GMT 2024","","","",""
"","120205","Validate Council Output [MidSussexDistrictCouncil]","","Thu Oct 31 00:16:01 GMT 2024","failed","Thu Oct 31 00:18:01 GMT 2024","","","",""
"","733","Validate Council Output [LondonBoroughEaling]","","Thu Oct 31 00:14:06 GMT 2024","passed","Thu Oct 31 00:14:06 GMT 2024","","","",""
"","734","Validate Council Output [EastDevonDC]","","Thu Oct 31 00:04:00 GMT 2024","passed","Thu Oct 31 00:04:01 GMT 2024","","","",""
"","120159","Validate Council Output [UttlesfordDistrictCouncil]","","Thu Oct 31 00:29:53 GMT 2024","failed","Thu Oct 31 00:31:54 GMT 2024","","","",""
"","120358","Validate Council Output [NorthEastDerbyshireDistrictCouncil]","","Thu Oct 31 00:16:54 GMT 2024","failed","Thu Oct 31 00:18:54 GMT 2024","","","",""
"","5896","Validate Council Output [CalderdaleCouncil]","","Thu Oct 31 00:01:20 GMT 2024","passed","Thu Oct 31 00:01:26 GMT 2024","","","",""
"","4441","Validate Council Output [HarrogateBoroughCouncil]","","Thu Oct 31 00:15:18 GMT 2024","passed","Thu Oct 31 00:15:22 GMT 2024","","","",""
"","1034","Validate Council Output [EastCambridgeshireCouncil]","","Thu Oct 31 00:03:59 GMT 2024","passed","Thu Oct 31 00:04:00 GMT 2024","","","",""
"","870","Validate Council Output [CornwallCouncil]","","Thu Oct 31 00:01:20 GMT 2024","passed","Thu Oct 31 00:01:21 GMT 2024","","","",""
"","1054","Validate Council Output [NewhamCouncil]","","Thu Oct 31 00:23:06 GMT 2024","passed","Thu Oct 31 00:23:07 GMT 2024","","","",""
"","1763","Validate Council Output [SouthCambridgeshireCouncil]","","Thu Oct 31 00:25:43 GMT 2024","passed","Thu Oct 31 00:25:45 GMT 2024","","","",""
"","2594","Validate Council Output [HaringeyCouncil]","","Thu Oct 31 00:15:15 GMT 2024","passed","Thu Oct 31 00:15:18 GMT 2024","","","",""
"","120249","Validate Council Output [ColchesterCityCouncil]","","Thu Oct 31 00:09:45 GMT 2024","failed","Thu Oct 31 00:11:45 GMT 2024","","","",""
"","3382","Validate Council Output [StHelensBC]","","Thu Oct 31 00:26:12 GMT 2024","failed","Thu Oct 31 00:26:15 GMT 2024","","","",""
"","120011","Validate Council Output [ChichesterDistrictCouncil]","","Thu Oct 31 00:05:44 GMT 2024","failed","Thu Oct 31 00:07:44 GMT 2024","","","",""
"","6562","Validate Council Output [NorthEastLincs]","","Thu Oct 31 00:18:54 GMT 2024","passed","Thu Oct 31 00:19:01 GMT 2024","","","",""
"","1829","Validate Council Output [NorthYorkshire]","","Thu Oct 31 00:22:39 GMT 2024","passed","Thu Oct 31 00:22:41 GMT 2024","","","",""
"","658","Validate Council Output [ReadingBoroughCouncil]","","Thu Oct 31 00:21:46 GMT 2024","passed","Thu Oct 31 00:21:47 GMT 2024","","","",""
"","120252","Validate Council Output [EastSuffolkCouncil]","","Thu Oct 31 00:10:02 GMT 2024","failed","Thu Oct 31 00:12:02 GMT 2024","","","",""
"","1980","Validate Council Output [WealdenDistrictCouncil]","","Thu Oct 31 00:34:14 GMT 2024","passed","Thu Oct 31 00:34:16 GMT 2024","","","",""
"","120205","Validate Council Output [EastLindseyDistrictCouncil]","","Thu Oct 31 00:04:01 GMT 2024","failed","Thu Oct 31 00:06:01 GMT 2024","","","",""
"","120243","Validate Council Output [RenfrewshireCouncil]","","Thu Oct 31 00:23:47 GMT 2024","failed","Thu Oct 31 00:25:48 GMT 2024","","","",""
"","7702","Validate Council Output [TorridgeDistrictCouncil]","","Thu Oct 31 00:29:43 GMT 2024","passed","Thu Oct 31 00:29:51 GMT 2024","","","",""
"","19700","Validate Council Output [BexleyCouncil]","","Thu Oct 31 00:01:22 GMT 2024","passed","Thu Oct 31 00:01:42 GMT 2024","","","",""
"","856","Validate Council Output [BarnsleyMBCouncil]","","Thu Oct 31 00:03:48 GMT 2024","passed","Thu Oct 31 00:03:48 GMT 2024","","","",""
"","1047","Validate Council Output [CoventryCityCouncil]","","Thu Oct 31 00:01:21 GMT 2024","passed","Thu Oct 31 00:01:22 GMT 2024","","","",""
"","1899","Validate Council Output [CheshireEastCouncil]","","Thu Oct 31 00:03:42 GMT 2024","passed","Thu Oct 31 00:03:44 GMT 2024","","","",""
"","120233","Validate Council Output [BarnetCouncil]","","Thu Oct 31 00:01:47 GMT 2024","failed","Thu Oct 31 00:03:47 GMT 2024","","","",""
"","120203","Validate Council Output [CheshireWestAndChesterCouncil]","","Thu Oct 31 00:03:44 GMT 2024","failed","Thu Oct 31 00:05:44 GMT 2024","","","",""
"","120229","Validate Council Output [LeedsCityCouncil]","","Thu Oct 31 00:11:54 GMT 2024","failed","Thu Oct 31 00:13:54 GMT 2024","","","",""
"","120377","Validate Council Output [BuckinghamshireCouncil]","","Thu Oct 31 00:11:53 GMT 2024","failed","Thu Oct 31 00:13:54 GMT 2024","","","",""
"","1429","Validate Council Output [TelfordAndWrekinCouncil]","","Thu Oct 31 00:32:29 GMT 2024","passed","Thu Oct 31 00:32:30 GMT 2024","","","",""
"","703","Validate Council Output [FarehamBoroughCouncil]","","Thu Oct 31 00:16:18 GMT 2024","passed","Thu Oct 31 00:16:18 GMT 2024","","","",""
"","120230","Validate Council Output [SunderlandCityCouncil]","","Thu Oct 31 00:29:22 GMT 2024","failed","Thu Oct 31 00:31:23 GMT 2024","","","",""
"","147","Validate Council Output [NorthKestevenDistrictCouncil]","","Thu Oct 31 00:19:01 GMT 2024","failed","Thu Oct 31 00:19:01 GMT 2024","","","",""
"","15875","Validate Council Output [LondonBoroughHarrow]","","Thu Oct 31 00:14:06 GMT 2024","passed","Thu Oct 31 00:14:22 GMT 2024","","","",""
"","120316","Validate Council Output [NeathPortTalbotCouncil]","","Thu Oct 31 00:18:04 GMT 2024","failed","Thu Oct 31 00:20:04 GMT 2024","","","",""
"","12326","Validate Council Output [NorthAyrshireCouncil]","","Thu Oct 31 00:16:42 GMT 2024","passed","Thu Oct 31 00:16:54 GMT 2024","","","",""
"","764","Validate Council Output [ConwyCountyBorough]","","Thu Oct 31 00:11:45 GMT 2024","passed","Thu Oct 31 00:11:46 GMT 2024","","","",""
"","2060","Validate Council Output [SouthwarkCouncil]","","Thu Oct 31 00:26:09 GMT 2024","passed","Thu Oct 31 00:26:11 GMT 2024","","","",""
"","121761","Validate Council Output [LondonBoroughRedbridge]","","Thu Oct 31 00:14:27 GMT 2024","failed","Thu Oct 31 00:16:29 GMT 2024","","","",""
"","120230","Validate Council Output [ThreeRiversDistrictCouncil]","","Thu Oct 31 00:33:33 GMT 2024","failed","Thu Oct 31 00:35:33 GMT 2024","","","",""
"","2567","Validate Council Output [CanterburyCityCouncil]","","Thu Oct 31 00:01:27 GMT 2024","passed","Thu Oct 31 00:01:29 GMT 2024","","","",""
"","1679","Validate Council Output [RochdaleCouncil]","","Thu Oct 31 00:25:50 GMT 2024","passed","Thu Oct 31 00:25:52 GMT 2024","","","",""
"","120242","Validate Council Output [NorthumberlandCouncil]","","Thu Oct 31 00:22:43 GMT 2024","failed","Thu Oct 31 00:24:43 GMT 2024","","","",""
"","657","Validate Council Output [SouthLanarkshireCouncil]","","Thu Oct 31 00:27:48 GMT 2024","passed","Thu Oct 31 00:27:48 GMT 2024","","","",""
"","1614","Validate Council Output [MertonCouncil]","","Thu Oct 31 00:13:57 GMT 2024","passed","Thu Oct 31 00:13:59 GMT 2024","","","",""
"","1005","Validate Council Output [AylesburyValeCouncil]","","Thu Oct 31 00:01:46 GMT 2024","passed","Thu Oct 31 00:01:47 GMT 2024","","","",""
"","1274","Validate Council Output [SwanseaCouncil]","","Thu Oct 31 00:29:49 GMT 2024","passed","Thu Oct 31 00:29:50 GMT 2024","","","",""
"","5205","Validate Council Output [BasingstokeCouncil]","","Thu Oct 31 00:03:49 GMT 2024","passed","Thu Oct 31 00:03:54 GMT 2024","","","",""
"","2371","Validate Council Output [HullCityCouncil]","","Thu Oct 31 00:19:24 GMT 2024","passed","Thu Oct 31 00:19:27 GMT 2024","","","",""
"","120102","Validate Council Output [ReigateAndBansteadBoroughCouncil]","","Thu Oct 31 00:21:47 GMT 2024","failed","Thu Oct 31 00:23:47 GMT 2024","","","",""
"","120104","Validate Council Output [KirkleesCouncil]","","Thu Oct 31 00:21:32 GMT 2024","failed","Thu Oct 31 00:23:32 GMT 2024","","","",""
"","1335","Validate Council Output [MaldonDistrictCouncil]","","Thu Oct 31 00:16:32 GMT 2024","passed","Thu Oct 31 00:16:33 GMT 2024","","","",""
"","836","Validate Council Output [NewarkAndSherwoodDC]","","Thu Oct 31 00:22:04 GMT 2024","failed","Thu Oct 31 00:22:05 GMT 2024","","","",""
"","120231","Validate Council Output [RushcliffeBoroughCouncil]","","Thu Oct 31 00:23:07 GMT 2024","failed","Thu Oct 31 00:25:07 GMT 2024","","","",""
"","676","Validate Council Output [MansfieldDistrictCouncil]","","Thu Oct 31 00:13:56 GMT 2024","passed","Thu Oct 31 00:13:57 GMT 2024","","","",""
"","1721","Validate Council Output [WatfordBoroughCouncil]","","Thu Oct 31 00:35:33 GMT 2024","passed","Thu Oct 31 00:35:35 GMT 2024","","","",""
"","120088","Validate Council Output [WindsorAndMaidenheadCouncil]","","Thu Oct 31 00:36:42 GMT 2024","failed","Thu Oct 31 00:38:42 GMT 2024","","","",""
"","1719","Validate Council Output [SouthDerbyshireDistrictCouncil]","","Thu Oct 31 00:25:45 GMT 2024","passed","Thu Oct 31 00:25:47 GMT 2024","","","",""
"","2203","Validate Council Output [NorwichCityCouncil]","","Thu Oct 31 00:22:41 GMT 2024","passed","Thu Oct 31 00:22:43 GMT 2024","","","",""
"","3567","Validate Council Output [SouthOxfordshireCouncil]","","Thu Oct 31 00:25:59 GMT 2024","passed","Thu Oct 31 00:26:02 GMT 2024","","","",""
"","1300","Validate Council Output [DartfordBoroughCouncil]","","Thu Oct 31 00:06:46 GMT 2024","passed","Thu Oct 31 00:06:47 GMT 2024","","","",""
"","4846","Validate Council Output [BirminghamCityCouncil]","","Thu Oct 31 00:01:42 GMT 2024","passed","Thu Oct 31 00:01:46 GMT 2024","","","",""
"","636","Validate Council Output [StAlbansCityAndDistrictCouncil]","","Thu Oct 31 00:26:11 GMT 2024","passed","Thu Oct 31 00:26:12 GMT 2024","","","",""
"","3326","Validate Council Output [RugbyBoroughCouncil]","","Thu Oct 31 00:25:54 GMT 2024","passed","Thu Oct 31 00:25:58 GMT 2024","","","",""
"","3077","Validate Council Output [DurhamCouncil]","","Thu Oct 31 00:09:04 GMT 2024","passed","Thu Oct 31 00:09:07 GMT 2024","","","",""
"","5102","Validate Council Output [ShropshireCouncil]","","Thu Oct 31 00:29:26 GMT 2024","passed","Thu Oct 31 00:29:31 GMT 2024","","","",""
"","1377","Validate Council Output [WestMorlandAndFurness]","","Thu Oct 31 00:34:19 GMT 2024","passed","Thu Oct 31 00:34:20 GMT 2024","","","",""
"","9947","Validate Council Output [TestValleyBoroughCouncil]","","Thu Oct 31 00:33:23 GMT 2024","passed","Thu Oct 31 00:33:33 GMT 2024","","","",""
"","120102","Validate Council Output [SouthKestevenDistrictCouncil]","","Thu Oct 31 00:25:47 GMT 2024","failed","Thu Oct 31 00:27:47 GMT 2024","","","",""
"","1231","Validate Council Output [ManchesterCityCouncil]","","Thu Oct 31 00:13:55 GMT 2024","passed","Thu Oct 31 00:13:56 GMT 2024","","","",""
"","313519","Validate Council Output [DacorumBoroughCouncil]","","Thu Oct 31 00:01:32 GMT 2024","failed","Thu Oct 31 00:06:46 GMT 2024","","","",""
"","9401","Validate Council Output [NorthLincolnshireCouncil]","","Thu Oct 31 00:19:03 GMT 2024","passed","Thu Oct 31 00:19:12 GMT 2024","","","",""
"","9490","Validate Council Output [OldhamCouncil]","","Thu Oct 31 00:24:53 GMT 2024","passed","Thu Oct 31 00:25:03 GMT 2024","","","",""
"","120185","Validate Council Output [WestBerkshireCouncil]","","Thu Oct 31 00:34:16 GMT 2024","failed","Thu Oct 31 00:36:16 GMT 2024","","","",""
"","121052","Validate Council Output [BromleyBoroughCouncil]","","Thu Oct 31 00:07:52 GMT 2024","failed","Thu Oct 31 00:09:53 GMT 2024","","","",""
"","2415","Validate Council Output [LichfieldDistrictCouncil]","","Thu Oct 31 00:13:54 GMT 2024","passed","Thu Oct 31 00:13:57 GMT 2024","","","",""
"","120216","Validate Council Output [NewForestCouncil]","","Thu Oct 31 00:20:04 GMT 2024","failed","Thu Oct 31 00:22:04 GMT 2024","","","",""
"","1161","Validate Council Output [WestNorthamptonshireCouncil]","","Thu Oct 31 00:34:20 GMT 2024","passed","Thu Oct 31 00:34:21 GMT 2024","","","",""
"","120254","Validate Council Output [KnowsleyMBCouncil]","","Thu Oct 31 00:23:32 GMT 2024","failed","Thu Oct 31 00:25:33 GMT 2024","","","",""
"","649","Validate Council Output [AdurAndWorthingCouncils]","","Thu Oct 31 00:01:22 GMT 2024","passed","Thu Oct 31 00:01:23 GMT 2024","","","",""
"","1283","Validate Council Output [EnvironmentFirst]","","Thu Oct 31 00:14:12 GMT 2024","passed","Thu Oct 31 00:14:13 GMT 2024","","","",""
"","120244","Validate Council Output [TendringDistrictCouncil]","","Thu Oct 31 00:31:23 GMT 2024","failed","Thu Oct 31 00:33:23 GMT 2024","","","",""
"","3257","Validate Council Output [WalsallCouncil]","","Thu Oct 31 00:34:12 GMT 2024","passed","Thu Oct 31 00:34:15 GMT 2024","","","",""
"","120222","Validate Council Output [NorthNorfolkDistrictCouncil]","","Thu Oct 31 00:19:12 GMT 2024","failed","Thu Oct 31 00:21:12 GMT 2024","","","",""
"","1196","Validate Council Output [DoncasterCouncil]","","Thu Oct 31 00:08:48 GMT 2024","passed","Thu Oct 31 00:08:49 GMT 2024","","","",""
"","2675","Validate Council Output [LondonBoroughHounslow]","","Thu Oct 31 00:14:22 GMT 2024","passed","Thu Oct 31 00:14:25 GMT 2024","","","",""
"","120241","Validate Council Output [StocktonOnTeesCouncil]","","Thu Oct 31 00:28:18 GMT 2024","failed","Thu Oct 31 00:30:18 GMT 2024","","","",""
"","30759","Validate Council Output [NorthNorthamptonshireCouncil]","","Thu Oct 31 00:21:12 GMT 2024","failed","Thu Oct 31 00:21:43 GMT 2024","","","",""
"","3486","Validate Council Output [StroudDistrictCouncil]","","Thu Oct 31 00:29:19 GMT 2024","passed","Thu Oct 31 00:29:22 GMT 2024","","","",""
"","7341","Validate Council Output [NewportCityCouncil]","","Thu Oct 31 00:16:34 GMT 2024","passed","Thu Oct 31 00:16:42 GMT 2024","","","",""
"","120105","Validate Council Output [EastRidingCouncil]","","Thu Oct 31 00:08:01 GMT 2024","failed","Thu Oct 31 00:10:02 GMT 2024","","","",""
"","1208","Validate Council Output [SouthAyrshireCouncil]","","Thu Oct 31 00:25:42 GMT 2024","passed","Thu Oct 31 00:25:43 GMT 2024","","","",""
"","7073","Validate Council Output [LincolnCouncil]","","Thu Oct 31 00:13:57 GMT 2024","passed","Thu Oct 31 00:14:04 GMT 2024","","","",""
"","1570","Validate Council Output [BuryCouncil]","","Thu Oct 31 00:13:54 GMT 2024","passed","Thu Oct 31 00:13:55 GMT 2024","","","",""
"","120228","Validate Council Output [BroxtoweBoroughCouncil]","","Thu Oct 31 00:09:53 GMT 2024","failed","Thu Oct 31 00:11:53 GMT 2024","","","",""
"","120020","Validate Council Output [HaltonBoroughCouncil]","","Thu Oct 31 00:13:11 GMT 2024","failed","Thu Oct 31 00:15:11 GMT 2024","","","",""
"","120212","Validate Council Output [GloucesterCityCouncil]","","Thu Oct 31 00:09:10 GMT 2024","failed","Thu Oct 31 00:11:11 GMT 2024","","","",""
"","2719","Validate Council Output [ValeofWhiteHorseCouncil]","","Thu Oct 31 00:34:08 GMT 2024","passed","Thu Oct 31 00:34:11 GMT 2024","","","",""
"","986","Validate Council Output [BradfordMDC]","","Thu Oct 31 00:05:49 GMT 2024","passed","Thu Oct 31 00:05:50 GMT 2024","","","",""
"","9229","Validate Council Output [SomersetCouncil]","","Thu Oct 31 00:25:33 GMT 2024","passed","Thu Oct 31 00:25:42 GMT 2024","","","",""
"","120343","Validate Council Output [DerbyshireDalesDistrictCouncil]","","Thu Oct 31 00:06:47 GMT 2024","failed","Thu Oct 31 00:08:48 GMT 2024","","","",""
"","120140","Validate Council Output [NorthWestLeicestershire]","","Thu Oct 31 00:20:39 GMT 2024","failed","Thu Oct 31 00:22:39 GMT 2024","","","",""
"","120225","Validate Council Output [PrestonCityCouncil]","","Thu Oct 31 00:27:07 GMT 2024","failed","Thu Oct 31 00:29:07 GMT 2024","","","",""
"","120172","Validate Council Output [SwaleBoroughCouncil]","","Thu Oct 31 00:27:48 GMT 2024","failed","Thu Oct 31 00:29:48 GMT 2024","","","",""
"","1273","Validate Council Output [NorthLanarkshireCouncil]","","Thu Oct 31 00:19:01 GMT 2024","passed","Thu Oct 31 00:19:03 GMT 2024","","","",""
"","120769","Validate Council Output [KingstonUponThamesCouncil]","","Thu Oct 31 00:19:31 GMT 2024","failed","Thu Oct 31 00:21:32 GMT 2024","","","",""
"","4523","Validate Council Output [WarwickDistrictCouncil]","","Thu Oct 31 00:34:30 GMT 2024","passed","Thu Oct 31 00:34:35 GMT 2024","","","",""
"","1387","Validate Council Output [MiltonKeynesCityCouncil]","","Thu Oct 31 00:18:01 GMT 2024","failed","Thu Oct 31 00:18:03 GMT 2024","","","",""
"","1279","Validate Council Output [StockportBoroughCouncil]","","Thu Oct 31 00:28:16 GMT 2024","passed","Thu Oct 31 00:28:18 GMT 2024","","","",""
"","810","Validate Council Output [LiverpoolCityCouncil]","","Thu Oct 31 00:14:05 GMT 2024","passed","Thu Oct 31 00:14:06 GMT 2024","","","",""
"","120190","Validate Council Output [ChorleyCouncil]","","Thu Oct 31 00:07:44 GMT 2024","failed","Thu Oct 31 00:09:45 GMT 2024","","","",""
"","120255","Validate Council Output [PortsmouthCityCouncil]","","Thu Oct 31 00:25:06 GMT 2024","failed","Thu Oct 31 00:27:07 GMT 2024","","","",""
"","1746","Validate Council Output [BristolCityCouncil]","","Thu Oct 31 00:07:50 GMT 2024","passed","Thu Oct 31 00:07:52 GMT 2024","","","",""
"","120014","Validate Council Output [HounslowCouncil]","","Thu Oct 31 00:17:24 GMT 2024","failed","Thu Oct 31 00:19:24 GMT 2024","","","",""
"","3909","Validate Council Output [SouthTynesideCouncil]","","Thu Oct 31 00:26:05 GMT 2024","passed","Thu Oct 31 00:26:09 GMT 2024","","","",""
"","120181","Validate Council Output [EastRenfrewshireCouncil]","","Thu Oct 31 00:06:01 GMT 2024","failed","Thu Oct 31 00:08:01 GMT 2024","","","",""
"","3002","Validate Council Output [WaverleyBoroughCouncil]","","Thu Oct 31 00:34:11 GMT 2024","passed","Thu Oct 31 00:34:14 GMT 2024","","","",""
"","2864","Validate Council Output [CardiffCouncil]","","Thu Oct 31 00:01:29 GMT 2024","passed","Thu Oct 31 00:01:32 GMT 2024","","","",""
"","120090","Validate Council Output [ForestOfDeanDistrictCouncil]","","Thu Oct 31 00:16:38 GMT 2024","failed","Thu Oct 31 00:18:38 GMT 2024","","","",""
"","4068","Validate Council Output [HarboroughDistrictCouncil]","","Thu Oct 31 00:15:11 GMT 2024","passed","Thu Oct 31 00:15:15 GMT 2024","","","",""
"","1028","Validate Council Output [EalingCouncil]","","Thu Oct 31 00:09:07 GMT 2024","passed","Thu Oct 31 00:09:08 GMT 2024","","","",""
