"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","8949","Validate Council Output [WindsorAndMaidenheadCouncil]","","Fri Nov 01 00:52:51 GMT 2024","passed","Fri Nov 01 00:53:00 GMT 2024","","","",""
"","1283","Validate Council Output [TelfordAndWrekinCouncil]","","Fri Nov 01 00:46:02 GMT 2024","passed","Fri Nov 01 00:46:03 GMT 2024","","","",""
"","748","Validate Council Output [RushmoorCouncil]","","Fri Nov 01 00:29:12 GMT 2024","passed","Fri Nov 01 00:29:13 GMT 2024","","","",""
"","5095","Validate Council Output [NorthEastLincs]","","Fri Nov 01 00:34:40 GMT 2024","passed","Fri Nov 01 00:34:46 GMT 2024","","","",""
"","4154","Validate Council Output [TunbridgeWellsCouncil]","","Fri Nov 01 00:42:50 GMT 2024","passed","Fri Nov 01 00:42:54 GMT 2024","","","",""
"","3346","Validate Council Output [WalsallCouncil]","","Fri Nov 01 00:51:37 GMT 2024","passed","Fri Nov 01 00:51:40 GMT 2024","","","",""
"","4247","Validate Council Output [ErewashBoroughCouncil]","","Fri Nov 01 00:28:15 GMT 2024","passed","Fri Nov 01 00:28:19 GMT 2024","","","",""
"","1984","Validate Council Output [MiltonKeynesCityCouncil]","","Fri Nov 01 00:26:05 GMT 2024","failed","Fri Nov 01 00:26:07 GMT 2024","","","",""
"","1794","Validate Council Output [WarwickDistrictCouncil]","","Fri Nov 01 00:50:40 GMT 2024","passed","Fri Nov 01 00:50:42 GMT 2024","","","",""
"","3735","Validate Council Output [ValeofWhiteHorseCouncil]","","Fri Nov 01 00:45:58 GMT 2024","passed","Fri Nov 01 00:46:02 GMT 2024","","","",""
"","3454","Validate Council Output [BirminghamCityCouncil]","","Fri Nov 01 00:01:36 GMT 2024","passed","Fri Nov 01 00:01:40 GMT 2024","","","",""
"","1570","Validate Council Output [NorthSomersetCouncil]","","Fri Nov 01 00:39:59 GMT 2024","passed","Fri Nov 01 00:40:00 GMT 2024","","","",""
"","1474","Validate Council Output [LisburnCastlereaghCityCouncil]","","Fri Nov 01 00:28:11 GMT 2024","passed","Fri Nov 01 00:28:13 GMT 2024","","","",""
"","3449","Validate Council Output [LincolnCouncil]","","Fri Nov 01 00:28:08 GMT 2024","passed","Fri Nov 01 00:28:11 GMT 2024","","","",""
"","1158","Validate Council Output [CornwallCouncil]","","Fri Nov 01 00:01:24 GMT 2024","passed","Fri Nov 01 00:01:25 GMT 2024","","","",""
"","1892","Validate Council Output [RochdaleCouncil]","","Fri Nov 01 00:40:07 GMT 2024","passed","Fri Nov 01 00:40:09 GMT 2024","","","",""
"","854","Validate Council Output [StAlbansCityAndDistrictCouncil]","","Fri Nov 01 00:35:15 GMT 2024","passed","Fri Nov 01 00:35:16 GMT 2024","","","",""
"","300453","Validate Council Output [EastLindseyDistrictCouncil]","","Fri Nov 01 00:10:22 GMT 2024","failed","Fri Nov 01 00:15:23 GMT 2024","","","",""
"","2849","Validate Council Output [WirralCouncil]","","Fri Nov 01 00:51:31 GMT 2024","passed","Fri Nov 01 00:51:34 GMT 2024","","","",""
"","300183","Validate Council Output [ThreeRiversDistrictCouncil]","","Fri Nov 01 00:45:28 GMT 2024","failed","Fri Nov 01 00:50:29 GMT 2024","","","",""
"","2349","Validate Council Output [WestMorlandAndFurness]","","Fri Nov 01 00:51:11 GMT 2024","passed","Fri Nov 01 00:51:13 GMT 2024","","","",""
"","2484","Validate Council Output [AylesburyValeCouncil]","","Fri Nov 01 00:06:53 GMT 2024","passed","Fri Nov 01 00:06:55 GMT 2024","","","",""
"","1464","Validate Council Output [ManchesterCityCouncil]","","Fri Nov 01 00:20:19 GMT 2024","passed","Fri Nov 01 00:20:20 GMT 2024","","","",""
"","17810","Validate Council Output [BexleyCouncil]","","Fri Nov 01 00:01:19 GMT 2024","passed","Fri Nov 01 00:01:36 GMT 2024","","","",""
"","123225","Validate Council Output [DerbyshireDalesDistrictCouncil]","","Fri Nov 01 00:06:52 GMT 2024","passed","Fri Nov 01 00:08:55 GMT 2024","","","",""
"","26215","Validate Council Output [SwaleBoroughCouncil]","","Fri Nov 01 00:40:05 GMT 2024","passed","Fri Nov 01 00:40:31 GMT 2024","","","",""
"","4381","Validate Council Output [HarboroughDistrictCouncil]","","Fri Nov 01 00:26:18 GMT 2024","passed","Fri Nov 01 00:26:22 GMT 2024","","","",""
"","2555","Validate Council Output [BedfordshireCouncil]","","Fri Nov 01 00:01:14 GMT 2024","passed","Fri Nov 01 00:01:17 GMT 2024","","","",""
"","2875","Validate Council Output [HarrogateBoroughCouncil]","","Fri Nov 01 00:26:25 GMT 2024","passed","Fri Nov 01 00:26:28 GMT 2024","","","",""
"","1095","Validate Council Output [LondonBoroughEaling]","","Fri Nov 01 00:28:14 GMT 2024","passed","Fri Nov 01 00:28:15 GMT 2024","","","",""
"","954","Validate Council Output [SouthGloucestershireCouncil]","","Fri Nov 01 00:34:45 GMT 2024","passed","Fri Nov 01 00:34:46 GMT 2024","","","",""
"","3218","Validate Council Output [WokingBoroughCouncil]","","Fri Nov 01 00:51:34 GMT 2024","passed","Fri Nov 01 00:51:37 GMT 2024","","","",""
"","2257","Validate Council Output [NorthYorkshire]","","Fri Nov 01 00:28:56 GMT 2024","passed","Fri Nov 01 00:28:58 GMT 2024","","","",""
"","717","Validate Council Output [ReadingBoroughCouncil]","","Fri Nov 01 00:34:22 GMT 2024","passed","Fri Nov 01 00:34:23 GMT 2024","","","",""
"","300180","Validate Council Output [NorthNorfolkDistrictCouncil]","","Fri Nov 01 00:34:58 GMT 2024","failed","Fri Nov 01 00:39:58 GMT 2024","","","",""
"","67904","Validate Council Output [WakefieldCityCouncil]","","Fri Nov 01 00:50:29 GMT 2024","passed","Fri Nov 01 00:51:37 GMT 2024","","","",""
"","1245","Validate Council Output [MalvernHillsDC]","","Fri Nov 01 00:20:18 GMT 2024","passed","Fri Nov 01 00:20:19 GMT 2024","","","",""
"","164635","Validate Council Output [BarnetCouncil]","","Fri Nov 01 00:06:56 GMT 2024","passed","Fri Nov 01 00:09:41 GMT 2024","","","",""
"","200223","Validate Council Output [SevenoaksDistrictCouncil]","","Fri Nov 01 00:31:28 GMT 2024","passed","Fri Nov 01 00:34:48 GMT 2024","","","",""
"","300038","Validate Council Output [WychavonDistrictCouncil]","","Fri Nov 01 00:52:58 GMT 2024","failed","Fri Nov 01 00:57:58 GMT 2024","","","",""
"","6799","Validate Council Output [FenlandDistrictCouncil]","","Fri Nov 01 00:28:24 GMT 2024","passed","Fri Nov 01 00:28:31 GMT 2024","","","",""
"","84374","Validate Council Output [NeathPortTalbotCouncil]","","Fri Nov 01 00:26:08 GMT 2024","failed","Fri Nov 01 00:27:32 GMT 2024","","","",""
"","3047","Validate Council Output [NorwichCityCouncil]","","Fri Nov 01 00:28:58 GMT 2024","passed","Fri Nov 01 00:29:01 GMT 2024","","","",""
"","937","Validate Council Output [CastlepointDistrictCouncil]","","Fri Nov 01 00:01:55 GMT 2024","failed","Fri Nov 01 00:01:56 GMT 2024","","","",""
"","303284","Validate Council Output [MidAndEastAntrimBoroughCouncil]","","Fri Nov 01 00:20:23 GMT 2024","passed","Fri Nov 01 00:25:26 GMT 2024","","","",""
"","318057","Validate Council Output [SouthKestevenDistrictCouncil]","","Fri Nov 01 00:34:46 GMT 2024","failed","Fri Nov 01 00:40:04 GMT 2024","","","",""
"","36248","Validate Council Output [MidSussexDistrictCouncil]","","Fri Nov 01 00:25:28 GMT 2024","passed","Fri Nov 01 00:26:05 GMT 2024","","","",""
"","4640","Validate Council Output [ShropshireCouncil]","","Fri Nov 01 00:34:52 GMT 2024","passed","Fri Nov 01 00:34:56 GMT 2024","","","",""
"","12383","Validate Council Output [RushcliffeBoroughCouncil]","","Fri Nov 01 00:29:00 GMT 2024","passed","Fri Nov 01 00:29:12 GMT 2024","","","",""
"","6730","Validate Council Output [FlintshireCountyCouncil]","","Fri Nov 01 00:28:36 GMT 2024","passed","Fri Nov 01 00:28:42 GMT 2024","","","",""
"","1229","Validate Council Output [BradfordMDC]","","Fri Nov 01 00:08:52 GMT 2024","passed","Fri Nov 01 00:08:54 GMT 2024","","","",""
"","1811","Validate Council Output [StratfordUponAvonCouncil]","","Fri Nov 01 00:40:02 GMT 2024","passed","Fri Nov 01 00:40:04 GMT 2024","","","",""
"","2969","Validate Council Output [SouthCambridgeshireCouncil]","","Fri Nov 01 00:34:41 GMT 2024","passed","Fri Nov 01 00:34:44 GMT 2024","","","",""
"","881","Validate Council Output [NorthLanarkshireCouncil]","","Fri Nov 01 00:34:46 GMT 2024","passed","Fri Nov 01 00:34:47 GMT 2024","","","",""
"","9604","Validate Council Output [TorbayCouncil]","","Fri Nov 01 00:45:26 GMT 2024","passed","Fri Nov 01 00:45:36 GMT 2024","","","",""
"","1911","Validate Council Output [PerthAndKinrossCouncil]","","Fri Nov 01 00:29:24 GMT 2024","passed","Fri Nov 01 00:29:26 GMT 2024","","","",""
"","1515","Validate Council Output [SouthAyrshireCouncil]","","Fri Nov 01 00:34:39 GMT 2024","passed","Fri Nov 01 00:34:41 GMT 2024","","","",""
"","1180","Validate Council Output [CannockChaseDistrictCouncil]","","Fri Nov 01 00:01:45 GMT 2024","passed","Fri Nov 01 00:01:46 GMT 2024","","","",""
"","1259","Validate Council Output [StaffordBoroughCouncil]","","Fri Nov 01 00:35:20 GMT 2024","passed","Fri Nov 01 00:35:22 GMT 2024","","","",""
"","3806","Validate Council Output [ElmbridgeBoroughCouncil]","","Fri Nov 01 00:26:00 GMT 2024","passed","Fri Nov 01 00:26:04 GMT 2024","","","",""
"","90647","Validate Council Output [WinchesterCityCouncil]","","Fri Nov 01 00:51:21 GMT 2024","passed","Fri Nov 01 00:52:51 GMT 2024","","","",""
"","35619","Validate Council Output [EastSuffolkCouncil]","","Fri Nov 01 00:25:23 GMT 2024","passed","Fri Nov 01 00:25:59 GMT 2024","","","",""
"","8618","Validate Council Output [NorthAyrshireCouncil]","","Fri Nov 01 00:29:15 GMT 2024","passed","Fri Nov 01 00:29:23 GMT 2024","","","",""
"","80387","Validate Council Output [BrightonandHoveCityCouncil]","","Fri Nov 01 00:08:54 GMT 2024","passed","Fri Nov 01 00:10:14 GMT 2024","","","",""
"","4094","Validate Council Output [CardiffCouncil]","","Fri Nov 01 00:01:51 GMT 2024","passed","Fri Nov 01 00:01:55 GMT 2024","","","",""
"","10269","Validate Council Output [SomersetCouncil]","","Fri Nov 01 00:34:29 GMT 2024","passed","Fri Nov 01 00:34:39 GMT 2024","","","",""
"","1769","Validate Council Output [HighlandCouncil]","","Fri Nov 01 00:26:28 GMT 2024","passed","Fri Nov 01 00:26:30 GMT 2024","","","",""
"","1456","Validate Council Output [DartfordBoroughCouncil]","","Fri Nov 01 00:06:50 GMT 2024","passed","Fri Nov 01 00:06:52 GMT 2024","","","",""
"","3414","Validate Council Output [WiltshireCouncil]","","Fri Nov 01 00:51:17 GMT 2024","passed","Fri Nov 01 00:51:21 GMT 2024","","","",""
"","3122","Validate Council Output [DurhamCouncil]","","Fri Nov 01 00:09:05 GMT 2024","passed","Fri Nov 01 00:09:08 GMT 2024","","","",""
"","4048","Validate Council Output [WiganBoroughCouncil]","","Fri Nov 01 00:51:13 GMT 2024","passed","Fri Nov 01 00:51:17 GMT 2024","","","",""
"","5854","Validate Council Output [LancasterCityCouncil]","","Fri Nov 01 00:26:51 GMT 2024","passed","Fri Nov 01 00:26:57 GMT 2024","","","",""
"","1500","Validate Council Output [EalingCouncil]","","Fri Nov 01 00:09:08 GMT 2024","passed","Fri Nov 01 00:09:09 GMT 2024","","","",""
"","1198","Validate Council Output [DoncasterCouncil]","","Fri Nov 01 00:08:55 GMT 2024","passed","Fri Nov 01 00:08:56 GMT 2024","","","",""
"","4113","Validate Council Output [StHelensBC]","","Fri Nov 01 00:35:16 GMT 2024","failed","Fri Nov 01 00:35:20 GMT 2024","","","",""
"","3796","Validate Council Output [IslingtonCouncil]","","Fri Nov 01 00:28:45 GMT 2024","failed","Fri Nov 01 00:28:49 GMT 2024","","","",""
"","11060","Validate Council Output [NorthWestLeicestershire]","","Fri Nov 01 00:28:45 GMT 2024","passed","Fri Nov 01 00:28:56 GMT 2024","","","",""
"","1121","Validate Council Output [MoleValleyDistrictCouncil]","","Fri Nov 01 00:26:07 GMT 2024","passed","Fri Nov 01 00:26:08 GMT 2024","","","",""
"","13971","Validate Council Output [LondonBoroughHounslow]","","Fri Nov 01 00:28:25 GMT 2024","passed","Fri Nov 01 00:28:38 GMT 2024","","","",""
"","3447","Validate Council Output [SwindonBoroughCouncil]","","Fri Nov 01 00:40:33 GMT 2024","passed","Fri Nov 01 00:40:37 GMT 2024","","","",""
"","2344","Validate Council Output [WatfordBoroughCouncil]","","Fri Nov 01 00:46:02 GMT 2024","passed","Fri Nov 01 00:46:04 GMT 2024","","","",""
"","6300","Validate Council Output [BuckinghamshireCouncil]","","Fri Nov 01 00:01:11 GMT 2024","passed","Fri Nov 01 00:01:18 GMT 2024","","","",""
"","1633","Validate Council Output [EastleighBoroughCouncil]","","Fri Nov 01 00:25:59 GMT 2024","passed","Fri Nov 01 00:26:00 GMT 2024","","","",""
"","181914","Validate Council Output [UttlesfordDistrictCouncil]","","Fri Nov 01 00:42:54 GMT 2024","passed","Fri Nov 01 00:45:56 GMT 2024","","","",""
"","317277","Validate Council Output [NorthEastDerbyshireDistrictCouncil]","","Fri Nov 01 00:29:23 GMT 2024","passed","Fri Nov 01 00:34:40 GMT 2024","","","",""
"","300022","Validate Council Output [BlackburnCouncil]","","Fri Nov 01 00:01:40 GMT 2024","failed","Fri Nov 01 00:06:40 GMT 2024","","","",""
"","2408","Validate Council Output [OldhamCouncil]","","Fri Nov 01 00:29:22 GMT 2024","passed","Fri Nov 01 00:29:24 GMT 2024","","","",""
"","4750","Validate Council Output [FifeCouncil]","","Fri Nov 01 00:28:31 GMT 2024","passed","Fri Nov 01 00:28:36 GMT 2024","","","",""
"","1919","Validate Council Output [BuryCouncil]","","Fri Nov 01 00:01:18 GMT 2024","passed","Fri Nov 01 00:01:20 GMT 2024","","","",""
"","300181","Validate Council Output [TendringDistrictCouncil]","","Fri Nov 01 00:40:13 GMT 2024","failed","Fri Nov 01 00:45:13 GMT 2024","","","",""
"","135314","Validate Council Output [SalfordCityCouncil]","","Fri Nov 01 00:29:13 GMT 2024","failed","Fri Nov 01 00:31:28 GMT 2024","","","",""
"","2749","Validate Council Output [LichfieldDistrictCouncil]","","Fri Nov 01 00:28:05 GMT 2024","passed","Fri Nov 01 00:28:08 GMT 2024","","","",""
"","850","Validate Council Output [SouthLanarkshireCouncil]","","Fri Nov 01 00:40:04 GMT 2024","passed","Fri Nov 01 00:40:05 GMT 2024","","","",""
"","14564","Validate Council Output [KingstonUponThamesCouncil]","","Fri Nov 01 00:28:49 GMT 2024","passed","Fri Nov 01 00:29:03 GMT 2024","","","",""
"","2466","Validate Council Output [TonbridgeAndMallingBC]","","Fri Nov 01 00:45:24 GMT 2024","passed","Fri Nov 01 00:45:26 GMT 2024","","","",""
"","300207","Validate Council Output [RenfrewshireCouncil]","","Fri Nov 01 00:35:04 GMT 2024","failed","Fri Nov 01 00:40:04 GMT 2024","","","",""
"","2699","Validate Council Output [BedfordBoroughCouncil]","","Fri Nov 01 00:01:11 GMT 2024","passed","Fri Nov 01 00:01:14 GMT 2024","","","",""
"","1480","Validate Council Output [HullCityCouncil]","","Fri Nov 01 00:28:41 GMT 2024","passed","Fri Nov 01 00:28:42 GMT 2024","","","",""
"","989","Validate Council Output [BasildonCouncil]","","Fri Nov 01 00:09:43 GMT 2024","passed","Fri Nov 01 00:09:44 GMT 2024","","","",""
"","4054","Validate Council Output [NewportCityCouncil]","","Fri Nov 01 00:29:10 GMT 2024","passed","Fri Nov 01 00:29:15 GMT 2024","","","",""
"","1603","Validate Council Output [SouthNorfolkCouncil]","","Fri Nov 01 00:34:58 GMT 2024","passed","Fri Nov 01 00:35:00 GMT 2024","","","",""
"","18369","Validate Council Output [PowysCouncil]","","Fri Nov 01 00:29:03 GMT 2024","failed","Fri Nov 01 00:29:22 GMT 2024","","","",""
"","300049","Validate Council Output [SunderlandCityCouncil]","","Fri Nov 01 00:40:07 GMT 2024","failed","Fri Nov 01 00:45:07 GMT 2024","","","",""
"","877","Validate Council Output [MansfieldDistrictCouncil]","","Fri Nov 01 00:20:20 GMT 2024","passed","Fri Nov 01 00:20:21 GMT 2024","","","",""
"","9173","Validate Council Output [ArmaghBanbridgeCraigavonCouncil]","","Fri Nov 01 00:01:19 GMT 2024","passed","Fri Nov 01 00:01:29 GMT 2024","","","",""
"","1800","Validate Council Output [BarnsleyMBCouncil]","","Fri Nov 01 00:09:41 GMT 2024","passed","Fri Nov 01 00:09:43 GMT 2024","","","",""
"","50","Validate Council Output [NorthKestevenDistrictCouncil]","","Fri Nov 01 00:34:46 GMT 2024","failed","Fri Nov 01 00:34:46 GMT 2024","","","",""
"","3148","Validate Council Output [AberdeenshireCouncil]","","Fri Nov 01 00:01:11 GMT 2024","passed","Fri Nov 01 00:01:15 GMT 2024","","","",""
"","4257","Validate Council Output [SouthTynesideCouncil]","","Fri Nov 01 00:35:07 GMT 2024","passed","Fri Nov 01 00:35:12 GMT 2024","","","",""
"","86697","Validate Council Output [HighPeakCouncil]","","Fri Nov 01 00:26:30 GMT 2024","passed","Fri Nov 01 00:27:57 GMT 2024","","","",""
"","50953","Validate Council Output [TeignbridgeCouncil]","","Fri Nov 01 00:45:11 GMT 2024","passed","Fri Nov 01 00:46:02 GMT 2024","","","",""
"","779","Validate Council Output [AdurAndWorthingCouncils]","","Fri Nov 01 00:01:15 GMT 2024","passed","Fri Nov 01 00:01:15 GMT 2024","","","",""
"","2897","Validate Council Output [HaringeyCouncil]","","Fri Nov 01 00:26:22 GMT 2024","passed","Fri Nov 01 00:26:25 GMT 2024","","","",""
"","2534","Validate Council Output [FalkirkCouncil]","","Fri Nov 01 00:28:19 GMT 2024","passed","Fri Nov 01 00:28:22 GMT 2024","","","",""
"","42202","Validate Council Output [GatesheadCouncil]","","Fri Nov 01 00:14:50 GMT 2024","passed","Fri Nov 01 00:15:33 GMT 2024","","","",""
"","4698","Validate Council Output [CanterburyCityCouncil]","","Fri Nov 01 00:01:46 GMT 2024","passed","Fri Nov 01 00:01:51 GMT 2024","","","",""
"","3051","Validate Council Output [SheffieldCityCouncil]","","Fri Nov 01 00:34:48 GMT 2024","passed","Fri Nov 01 00:34:52 GMT 2024","","","",""
"","1059","Validate Council Output [ConwyCountyBorough]","","Fri Nov 01 00:01:23 GMT 2024","passed","Fri Nov 01 00:01:24 GMT 2024","","","",""
"","3728","Validate Council Output [SouthwarkCouncil]","","Fri Nov 01 00:35:12 GMT 2024","passed","Fri Nov 01 00:35:15 GMT 2024","","","",""
"","300191","Validate Council Output [WestLothianCouncil]","","Fri Nov 01 00:46:11 GMT 2024","failed","Fri Nov 01 00:51:11 GMT 2024","","","",""
"","1758","Validate Council Output [SwanseaCouncil]","","Fri Nov 01 00:40:31 GMT 2024","passed","Fri Nov 01 00:40:33 GMT 2024","","","",""
"","1227","Validate Council Output [NewarkAndSherwoodDC]","","Fri Nov 01 00:28:25 GMT 2024","failed","Fri Nov 01 00:28:26 GMT 2024","","","",""
"","11651","Validate Council Output [LondonBoroughRedbridge]","","Fri Nov 01 00:28:40 GMT 2024","passed","Fri Nov 01 00:28:52 GMT 2024","","","",""
"","2380","Validate Council Output [RotherhamCouncil]","","Fri Nov 01 00:40:11 GMT 2024","passed","Fri Nov 01 00:40:13 GMT 2024","","","",""
"","3823","Validate Council Output [SouthRibbleCouncil]","","Fri Nov 01 00:35:04 GMT 2024","passed","Fri Nov 01 00:35:07 GMT 2024","","","",""
"","122598","Validate Council Output [WestOxfordshireDistrictCouncil]","","Fri Nov 01 00:50:42 GMT 2024","failed","Fri Nov 01 00:52:44 GMT 2024","","","",""
"","9316","Validate Council Output [WestSuffolkCouncil]","","Fri Nov 01 00:52:44 GMT 2024","failed","Fri Nov 01 00:52:53 GMT 2024","","","",""
"","66192","Validate Council Output [EastHertsCouncil]","","Fri Nov 01 00:09:16 GMT 2024","passed","Fri Nov 01 00:10:22 GMT 2024","","","",""
"","20797","Validate Council Output [WealdenDistrictCouncil]","","Fri Nov 01 00:46:04 GMT 2024","failed","Fri Nov 01 00:46:25 GMT 2024","","","",""
"","1824","Validate Council Output [CoventryCityCouncil]","","Fri Nov 01 00:01:25 GMT 2024","passed","Fri Nov 01 00:01:27 GMT 2024","","","",""
"","1620","Validate Council Output [ValeofGlamorganCouncil]","","Fri Nov 01 00:45:56 GMT 2024","failed","Fri Nov 01 00:45:58 GMT 2024","","","",""
"","278","Validate Council Output [GedlingBoroughCouncil]","","Fri Nov 01 00:15:33 GMT 2024","passed","Fri Nov 01 00:15:33 GMT 2024","","","",""
"","1940","Validate Council Output [BelfastCityCouncil]","","Fri Nov 01 00:01:17 GMT 2024","passed","Fri Nov 01 00:01:19 GMT 2024","","","",""
"","2254","Validate Council Output [DoverDistrictCouncil]","","Fri Nov 01 00:09:00 GMT 2024","passed","Fri Nov 01 00:09:02 GMT 2024","","","",""
"","927","Validate Council Output [BathAndNorthEastSomersetCouncil]","","Fri Nov 01 00:09:49 GMT 2024","passed","Fri Nov 01 00:09:50 GMT 2024","","","",""
"","3787","Validate Council Output [SouthOxfordshireCouncil]","","Fri Nov 01 00:35:00 GMT 2024","passed","Fri Nov 01 00:35:04 GMT 2024","","","",""
"","4058","Validate Council Output [ArdsAndNorthDownCouncil]","","Fri Nov 01 00:01:15 GMT 2024","passed","Fri Nov 01 00:01:19 GMT 2024","","","",""
"","896","Validate Council Output [NorthNorthamptonshireCouncil]","","Fri Nov 01 00:39:58 GMT 2024","passed","Fri Nov 01 00:39:59 GMT 2024","","","",""
"","1118","Validate Council Output [EastDevonDC]","","Fri Nov 01 00:09:15 GMT 2024","passed","Fri Nov 01 00:09:16 GMT 2024","","","",""
"","4012","Validate Council Output [WaverleyBoroughCouncil]","","Fri Nov 01 00:46:03 GMT 2024","passed","Fri Nov 01 00:46:07 GMT 2024","","","",""
"","2222","Validate Council Output [BristolCityCouncil]","","Fri Nov 01 00:10:14 GMT 2024","passed","Fri Nov 01 00:10:16 GMT 2024","","","",""
"","11098","Validate Council Output [NorthLincolnshireCouncil]","","Fri Nov 01 00:34:47 GMT 2024","passed","Fri Nov 01 00:34:58 GMT 2024","","","",""
"","3774","Validate Council Output [TorridgeDistrictCouncil]","","Fri Nov 01 00:45:36 GMT 2024","passed","Fri Nov 01 00:45:40 GMT 2024","","","",""
"","80315","Validate Council Output [WokinghamBoroughCouncil]","","Fri Nov 01 00:51:37 GMT 2024","passed","Fri Nov 01 00:52:58 GMT 2024","","","",""
"","1650","Validate Council Output [SouthDerbyshireDistrictCouncil]","","Fri Nov 01 00:34:44 GMT 2024","passed","Fri Nov 01 00:34:45 GMT 2024","","","",""
"","1603","Validate Council Output [StockportBoroughCouncil]","","Fri Nov 01 00:40:22 GMT 2024","passed","Fri Nov 01 00:40:24 GMT 2024","","","",""
"","15327","Validate Council Output [TestValleyBoroughCouncil]","","Fri Nov 01 00:45:13 GMT 2024","passed","Fri Nov 01 00:45:28 GMT 2024","","","",""
"","1351","Validate Council Output [WestLindseyDistrictCouncil]","","Fri Nov 01 00:46:09 GMT 2024","passed","Fri Nov 01 00:46:11 GMT 2024","","","",""
"","3948","Validate Council Output [DorsetCouncil]","","Fri Nov 01 00:08:56 GMT 2024","passed","Fri Nov 01 00:09:00 GMT 2024","","","",""
"","2223","Validate Council Output [PlymouthCouncil]","","Fri Nov 01 00:29:26 GMT 2024","passed","Fri Nov 01 00:29:29 GMT 2024","","","",""
