"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","2433","Validate Council Output [HullCityCouncil]","","Wed Oct 30 00:20:14 GMT 2024","passed","Wed Oct 30 00:20:17 GMT 2024","","","",""
"","537","Validate Council Output [CastlepointDistrictCouncil]","","Wed Oct 30 00:01:54 GMT 2024","failed","Wed Oct 30 00:01:54 GMT 2024","","","",""
"","2365","Validate Council Output [TunbridgeWellsCouncil]","","Wed Oct 30 00:29:12 GMT 2024","passed","Wed Oct 30 00:29:14 GMT 2024","","","",""
"","1471","Validate Council Output [PerthAndKinrossCouncil]","","Wed Oct 30 00:23:28 GMT 2024","passed","Wed Oct 30 00:23:30 GMT 2024","","","",""
"","3054","Validate Council Output [BirminghamCityCouncil]","","Wed Oct 30 00:02:01 GMT 2024","passed","Wed Oct 30 00:02:04 GMT 2024","","","",""
"","300045","Validate Council Output [UttlesfordDistrictCouncil]","","Wed Oct 30 00:29:14 GMT 2024","failed","Wed Oct 30 00:34:14 GMT 2024","","","",""
"","76548","Validate Council Output [NorthEastDerbyshireDistrictCouncil]","","Wed Oct 30 00:20:54 GMT 2024","passed","Wed Oct 30 00:22:10 GMT 2024","","","",""
"","75045","Validate Council Output [NewForestCouncil]","","Wed Oct 30 00:20:42 GMT 2024","passed","Wed Oct 30 00:21:57 GMT 2024","","","",""
"","300012","Validate Council Output [GuildfordCouncil]","","Wed Oct 30 00:08:59 GMT 2024","failed","Wed Oct 30 00:13:59 GMT 2024","","","",""
"","971","Validate Council Output [WestLindseyDistrictCouncil]","","Wed Oct 30 00:34:51 GMT 2024","passed","Wed Oct 30 00:34:52 GMT 2024","","","",""
"","31752","Validate Council Output [BuckinghamshireCouncil]","","Wed Oct 30 00:18:26 GMT 2024","passed","Wed Oct 30 00:18:58 GMT 2024","","","",""
"","1460","Validate Council Output [SouthAyrshireCouncil]","","Wed Oct 30 00:23:39 GMT 2024","passed","Wed Oct 30 00:23:40 GMT 2024","","","",""
"","12800","Validate Council Output [LondonBoroughHarrow]","","Wed Oct 30 00:20:02 GMT 2024","passed","Wed Oct 30 00:20:14 GMT 2024","","","",""
"","300016","Validate Council Output [BlackburnCouncil]","","Wed Oct 30 00:02:04 GMT 2024","failed","Wed Oct 30 00:07:05 GMT 2024","","","",""
"","614","Validate Council Output [RushmoorCouncil]","","Wed Oct 30 00:23:00 GMT 2024","passed","Wed Oct 30 00:23:01 GMT 2024","","","",""
"","1552","Validate Council Output [WatfordBoroughCouncil]","","Wed Oct 30 00:34:19 GMT 2024","passed","Wed Oct 30 00:34:20 GMT 2024","","","",""
"","1559","Validate Council Output [BuryCouncil]","","Wed Oct 30 00:18:58 GMT 2024","passed","Wed Oct 30 00:18:59 GMT 2024","","","",""
"","34440","Validate Council Output [CalderdaleCouncil]","","Wed Oct 30 00:01:11 GMT 2024","failed","Wed Oct 30 00:01:46 GMT 2024","","","",""
"","1349","Validate Council Output [HarboroughDistrictCouncil]","","Wed Oct 30 00:18:37 GMT 2024","passed","Wed Oct 30 00:18:39 GMT 2024","","","",""
"","2875","Validate Council Output [NewportCityCouncil]","","Wed Oct 30 00:20:40 GMT 2024","passed","Wed Oct 30 00:20:43 GMT 2024","","","",""
"","1568","Validate Council Output [MaldonDistrictCouncil]","","Wed Oct 30 00:20:38 GMT 2024","passed","Wed Oct 30 00:20:40 GMT 2024","","","",""
"","6572","Validate Council Output [ArmaghBanbridgeCraigavonCouncil]","","Wed Oct 30 00:01:14 GMT 2024","passed","Wed Oct 30 00:01:20 GMT 2024","","","",""
"","1998","Validate Council Output [DoverDistrictCouncil]","","Wed Oct 30 00:07:56 GMT 2024","passed","Wed Oct 30 00:07:58 GMT 2024","","","",""
"","774","Validate Council Output [BasildonCouncil]","","Wed Oct 30 00:07:07 GMT 2024","passed","Wed Oct 30 00:07:08 GMT 2024","","","",""
"","1368","Validate Council Output [SwindonBoroughCouncil]","","Wed Oct 30 00:33:52 GMT 2024","passed","Wed Oct 30 00:33:53 GMT 2024","","","",""
"","54592","Validate Council Output [KnowsleyMBCouncil]","","Wed Oct 30 00:21:54 GMT 2024","failed","Wed Oct 30 00:22:49 GMT 2024","","","",""
"","278163","Validate Council Output [HaltonBoroughCouncil]","","Wed Oct 30 00:13:59 GMT 2024","passed","Wed Oct 30 00:18:37 GMT 2024","","","",""
"","5323","Validate Council Output [LancasterCityCouncil]","","Wed Oct 30 00:18:55 GMT 2024","passed","Wed Oct 30 00:19:00 GMT 2024","","","",""
"","24257","Validate Council Output [WestBerkshireCouncil]","","Wed Oct 30 00:34:27 GMT 2024","passed","Wed Oct 30 00:34:51 GMT 2024","","","",""
"","35606","Validate Council Output [NorthWestLeicestershire]","","Wed Oct 30 00:22:16 GMT 2024","passed","Wed Oct 30 00:22:52 GMT 2024","","","",""
"","2070","Validate Council Output [HuntingdonDistrictCouncil]","","Wed Oct 30 00:20:17 GMT 2024","passed","Wed Oct 30 00:20:19 GMT 2024","","","",""
"","3280","Validate Council Output [WiganBoroughCouncil]","","Wed Oct 30 00:35:03 GMT 2024","passed","Wed Oct 30 00:35:06 GMT 2024","","","",""
"","1147","Validate Council Output [NorthSomersetCouncil]","","Wed Oct 30 00:23:27 GMT 2024","passed","Wed Oct 30 00:23:28 GMT 2024","","","",""
"","1421","Validate Council Output [StratfordUponAvonCouncil]","","Wed Oct 30 00:23:46 GMT 2024","passed","Wed Oct 30 00:23:48 GMT 2024","","","",""
"","47373","Validate Council Output [EnfieldCouncil]","","Wed Oct 30 00:18:54 GMT 2024","failed","Wed Oct 30 00:19:41 GMT 2024","","","",""
"","4046","Validate Council Output [ShropshireCouncil]","","Wed Oct 30 00:29:01 GMT 2024","passed","Wed Oct 30 00:29:05 GMT 2024","","","",""
"","1291","Validate Council Output [EastleighBoroughCouncil]","","Wed Oct 30 00:18:50 GMT 2024","passed","Wed Oct 30 00:18:51 GMT 2024","","","",""
"","17445","Validate Council Output [NeathPortTalbotCouncil]","","Wed Oct 30 00:20:24 GMT 2024","passed","Wed Oct 30 00:20:42 GMT 2024","","","",""
"","41117","Validate Council Output [EastRenfrewshireCouncil]","","Wed Oct 30 00:08:25 GMT 2024","passed","Wed Oct 30 00:09:06 GMT 2024","","","",""
"","5400","Validate Council Output [NorthLincolnshireCouncil]","","Wed Oct 30 00:22:16 GMT 2024","passed","Wed Oct 30 00:22:21 GMT 2024","","","",""
"","4359","Validate Council Output [CanterburyCityCouncil]","","Wed Oct 30 00:01:46 GMT 2024","passed","Wed Oct 30 00:01:51 GMT 2024","","","",""
"","1305","Validate Council Output [HighlandCouncil]","","Wed Oct 30 00:18:43 GMT 2024","passed","Wed Oct 30 00:18:45 GMT 2024","","","",""
"","71490","Validate Council Output [WinchesterCityCouncil]","","Wed Oct 30 00:35:08 GMT 2024","passed","Wed Oct 30 00:36:20 GMT 2024","","","",""
"","1942","Validate Council Output [SouthwarkCouncil]","","Wed Oct 30 00:23:42 GMT 2024","passed","Wed Oct 30 00:23:44 GMT 2024","","","",""
"","2633","Validate Council Output [ElmbridgeBoroughCouncil]","","Wed Oct 30 00:18:51 GMT 2024","passed","Wed Oct 30 00:18:54 GMT 2024","","","",""
"","1288","Validate Council Output [SouthDerbyshireDistrictCouncil]","","Wed Oct 30 00:23:42 GMT 2024","passed","Wed Oct 30 00:23:43 GMT 2024","","","",""
"","686","Validate Council Output [BCPCouncil]","","Wed Oct 30 00:02:06 GMT 2024","passed","Wed Oct 30 00:02:06 GMT 2024","","","",""
"","7209","Validate Council Output [NottinghamCityCouncil]","","Wed Oct 30 00:23:18 GMT 2024","passed","Wed Oct 30 00:23:25 GMT 2024","","","",""
"","301823","Validate Council Output [BromleyBoroughCouncil]","","Wed Oct 30 00:08:39 GMT 2024","failed","Wed Oct 30 00:13:41 GMT 2024","","","",""
"","1105","Validate Council Output [WestNorthamptonshireCouncil]","","Wed Oct 30 00:34:52 GMT 2024","passed","Wed Oct 30 00:34:53 GMT 2024","","","",""
"","10292","Validate Council Output [NorthAyrshireCouncil]","","Wed Oct 30 00:20:43 GMT 2024","passed","Wed Oct 30 00:20:54 GMT 2024","","","",""
"","13930","Validate Council Output [MidSussexDistrictCouncil]","","Wed Oct 30 00:20:09 GMT 2024","passed","Wed Oct 30 00:20:23 GMT 2024","","","",""
"","300051","Validate Council Output [BarnetCouncil]","","Wed Oct 30 00:02:06 GMT 2024","failed","Wed Oct 30 00:07:06 GMT 2024","","","",""
"","30621","Validate Council Output [NorthNorthamptonshireCouncil]","","Wed Oct 30 00:22:56 GMT 2024","failed","Wed Oct 30 00:23:27 GMT 2024","","","",""
"","2973","Validate Council Output [SouthTynesideCouncil]","","Wed Oct 30 00:23:39 GMT 2024","passed","Wed Oct 30 00:23:42 GMT 2024","","","",""
"","1773","Validate Council Output [WestMorlandAndFurness]","","Wed Oct 30 00:35:08 GMT 2024","passed","Wed Oct 30 00:35:10 GMT 2024","","","",""
"","3250","Validate Council Output [BedfordBoroughCouncil]","","Wed Oct 30 00:07:13 GMT 2024","passed","Wed Oct 30 00:07:16 GMT 2024","","","",""
"","2730","Validate Council Output [StroudDistrictCouncil]","","Wed Oct 30 00:23:48 GMT 2024","passed","Wed Oct 30 00:23:50 GMT 2024","","","",""
"","4346","Validate Council Output [NorthEastLincs]","","Wed Oct 30 00:22:10 GMT 2024","passed","Wed Oct 30 00:22:14 GMT 2024","","","",""
"","1801","Validate Council Output [NorthTynesideCouncil]","","Wed Oct 30 00:23:28 GMT 2024","passed","Wed Oct 30 00:23:30 GMT 2024","","","",""
"","10325","Validate Council Output [WestSuffolkCouncil]","","Wed Oct 30 00:36:14 GMT 2024","failed","Wed Oct 30 00:36:24 GMT 2024","","","",""
"","1079","Validate Council Output [WarwickDistrictCouncil]","","Wed Oct 30 00:34:45 GMT 2024","passed","Wed Oct 30 00:34:46 GMT 2024","","","",""
"","1497","Validate Council Output [BristolCityCouncil]","","Wed Oct 30 00:08:38 GMT 2024","passed","Wed Oct 30 00:08:39 GMT 2024","","","",""
"","35083","Validate Council Output [NorthNorfolkDistrictCouncil]","","Wed Oct 30 00:22:21 GMT 2024","passed","Wed Oct 30 00:22:56 GMT 2024","","","",""
"","15757","Validate Council Output [KingstonUponThamesCouncil]","","Wed Oct 30 00:20:22 GMT 2024","failed","Wed Oct 30 00:20:38 GMT 2024","","","",""
"","33840","Validate Council Output [ThreeRiversDistrictCouncil]","","Wed Oct 30 00:34:11 GMT 2024","passed","Wed Oct 30 00:34:45 GMT 2024","","","",""
"","1639","Validate Council Output [YorkCouncil]","","Wed Oct 30 00:36:24 GMT 2024","passed","Wed Oct 30 00:36:26 GMT 2024","","","",""
"","84137","Validate Council Output [WalthamForest]","","Wed Oct 30 00:36:07 GMT 2024","failed","Wed Oct 30 00:37:31 GMT 2024","","","",""
"","8765","Validate Council Output [SomersetCouncil]","","Wed Oct 30 00:23:30 GMT 2024","passed","Wed Oct 30 00:23:39 GMT 2024","","","",""
"","11536","Validate Council Output [PortsmouthCityCouncil]","","Wed Oct 30 00:23:32 GMT 2024","passed","Wed Oct 30 00:23:43 GMT 2024","","","",""
"","68084","Validate Council Output [WokinghamBoroughCouncil]","","Wed Oct 30 00:35:16 GMT 2024","passed","Wed Oct 30 00:36:24 GMT 2024","","","",""
"","609","Validate Council Output [MansfieldDistrictCouncil]","","Wed Oct 30 00:19:00 GMT 2024","passed","Wed Oct 30 00:19:01 GMT 2024","","","",""
"","300068","Validate Council Output [SwaleBoroughCouncil]","","Wed Oct 30 00:28:50 GMT 2024","failed","Wed Oct 30 00:33:50 GMT 2024","","","",""
"","31872","Validate Council Output [ColchesterCityCouncil]","","Wed Oct 30 00:18:22 GMT 2024","passed","Wed Oct 30 00:18:54 GMT 2024","","","",""
"","6214","Validate Council Output [FlintshireCountyCouncil]","","Wed Oct 30 00:20:28 GMT 2024","passed","Wed Oct 30 00:20:34 GMT 2024","","","",""
"","157","Validate Council Output [GedlingBoroughCouncil]","","Wed Oct 30 00:08:05 GMT 2024","passed","Wed Oct 30 00:08:05 GMT 2024","","","",""
"","30959","Validate Council Output [RushcliffeBoroughCouncil]","","Wed Oct 30 00:22:29 GMT 2024","passed","Wed Oct 30 00:23:00 GMT 2024","","","",""
"","2807","Validate Council Output [DurhamCouncil]","","Wed Oct 30 00:08:02 GMT 2024","passed","Wed Oct 30 00:08:04 GMT 2024","","","",""
"","864","Validate Council Output [MalvernHillsDC]","","Wed Oct 30 00:20:40 GMT 2024","passed","Wed Oct 30 00:20:40 GMT 2024","","","",""
"","1801","Validate Council Output [WealdenDistrictCouncil]","","Wed Oct 30 00:34:23 GMT 2024","passed","Wed Oct 30 00:34:25 GMT 2024","","","",""
"","44827","Validate Council Output [BoltonCouncil]","","Wed Oct 30 00:07:05 GMT 2024","passed","Wed Oct 30 00:07:49 GMT 2024","","","",""
"","1075","Validate Council Output [SwanseaCouncil]","","Wed Oct 30 00:33:51 GMT 2024","passed","Wed Oct 30 00:33:52 GMT 2024","","","",""
"","30367","Validate Council Output [NewcastleCityCouncil]","","Wed Oct 30 00:21:58 GMT 2024","failed","Wed Oct 30 00:22:28 GMT 2024","","","",""
"","135047","Validate Council Output [SalfordCityCouncil]","","Wed Oct 30 00:23:01 GMT 2024","failed","Wed Oct 30 00:25:16 GMT 2024","","","",""
"","31395","Validate Council Output [WakefieldCityCouncil]","","Wed Oct 30 00:34:29 GMT 2024","passed","Wed Oct 30 00:35:00 GMT 2024","","","",""
"","1428","Validate Council Output [NorthYorkshire]","","Wed Oct 30 00:22:52 GMT 2024","passed","Wed Oct 30 00:22:53 GMT 2024","","","",""
"","1399","Validate Council Output [StHelensBC]","","Wed Oct 30 00:28:44 GMT 2024","failed","Wed Oct 30 00:28:45 GMT 2024","","","",""
"","1744","Validate Council Output [TonbridgeAndMallingBC]","","Wed Oct 30 00:29:06 GMT 2024","passed","Wed Oct 30 00:29:08 GMT 2024","","","",""
"","2067","Validate Council Output [HaringeyCouncil]","","Wed Oct 30 00:18:39 GMT 2024","passed","Wed Oct 30 00:18:41 GMT 2024","","","",""
"","581","Validate Council Output [CannockChaseDistrictCouncil]","","Wed Oct 30 00:01:46 GMT 2024","passed","Wed Oct 30 00:01:46 GMT 2024","","","",""
"","4016","Validate Council Output [LichfieldDistrictCouncil]","","Wed Oct 30 00:19:52 GMT 2024","passed","Wed Oct 30 00:19:56 GMT 2024","","","",""
"","1083","Validate Council Output [DoncasterCouncil]","","Wed Oct 30 00:07:53 GMT 2024","passed","Wed Oct 30 00:07:54 GMT 2024","","","",""
"","591362","Validate Council Output [ChorleyCouncil]","","Wed Oct 30 00:08:31 GMT 2024","passed","Wed Oct 30 00:18:22 GMT 2024","","","",""
"","3829","Validate Council Output [FenlandDistrictCouncil]","","Wed Oct 30 00:20:22 GMT 2024","passed","Wed Oct 30 00:20:26 GMT 2024","","","",""
"","48351","Validate Council Output [BexleyCouncil]","","Wed Oct 30 00:01:13 GMT 2024","passed","Wed Oct 30 00:02:01 GMT 2024","","","",""
"","517","Validate Council Output [SouthLanarkshireCouncil]","","Wed Oct 30 00:28:43 GMT 2024","passed","Wed Oct 30 00:28:44 GMT 2024","","","",""
"","2175","Validate Council Output [NorwichCityCouncil]","","Wed Oct 30 00:22:53 GMT 2024","passed","Wed Oct 30 00:22:56 GMT 2024","","","",""
"","48926","Validate Council Output [ChichesterDistrictCouncil]","","Wed Oct 30 00:07:42 GMT 2024","passed","Wed Oct 30 00:08:31 GMT 2024","","","",""
"","1712","Validate Council Output [CharnwoodBoroughCouncil]","","Wed Oct 30 00:01:54 GMT 2024","passed","Wed Oct 30 00:01:56 GMT 2024","","","",""
"","999","Validate Council Output [LiverpoolCityCouncil]","","Wed Oct 30 00:20:00 GMT 2024","passed","Wed Oct 30 00:20:01 GMT 2024","","","",""
"","1427","Validate Council Output [RochdaleCouncil]","","Wed Oct 30 00:23:26 GMT 2024","passed","Wed Oct 30 00:23:28 GMT 2024","","","",""
"","707","Validate Council Output [NewarkAndSherwoodDC]","","Wed Oct 30 00:21:57 GMT 2024","failed","Wed Oct 30 00:21:58 GMT 2024","","","",""
"","76376","Validate Council Output [KirkleesCouncil]","","Wed Oct 30 00:20:38 GMT 2024","failed","Wed Oct 30 00:21:54 GMT 2024","","","",""
"","284860","Validate Council Output [BroxtoweBoroughCouncil]","","Wed Oct 30 00:13:41 GMT 2024","passed","Wed Oct 30 00:18:26 GMT 2024","","","",""
"","4328","Validate Council Output [LondonBoroughHounslow]","","Wed Oct 30 00:20:14 GMT 2024","passed","Wed Oct 30 00:20:19 GMT 2024","","","",""
"","2217","Validate Council Output [CheshireEastCouncil]","","Wed Oct 30 00:06:57 GMT 2024","passed","Wed Oct 30 00:06:59 GMT 2024","","","",""
"","1231","Validate Council Output [ManchesterCityCouncil]","","Wed Oct 30 00:18:59 GMT 2024","passed","Wed Oct 30 00:19:00 GMT 2024","","","",""
"","24622","Validate Council Output [ReigateAndBansteadBoroughCouncil]","","Wed Oct 30 00:22:49 GMT 2024","passed","Wed Oct 30 00:23:14 GMT 2024","","","",""
"","503","Validate Council Output [SouthGloucestershireCouncil]","","Wed Oct 30 00:23:43 GMT 2024","passed","Wed Oct 30 00:23:43 GMT 2024","","","",""
"","1279","Validate Council Output [SolihullCouncil]","","Wed Oct 30 00:29:05 GMT 2024","passed","Wed Oct 30 00:29:06 GMT 2024","","","",""
"","4407","Validate Council Output [BradfordMDC]","","Wed Oct 30 00:07:51 GMT 2024","passed","Wed Oct 30 00:07:55 GMT 2024","","","",""
"","52158","Validate Council Output [GloucesterCityCouncil]","","Wed Oct 30 00:08:07 GMT 2024","passed","Wed Oct 30 00:08:59 GMT 2024","","","",""
"","6890","Validate Council Output [LutonBoroughCouncil]","","Wed Oct 30 00:20:31 GMT 2024","passed","Wed Oct 30 00:20:38 GMT 2024","","","",""
"","1040","Validate Council Output [NorthLanarkshireCouncil]","","Wed Oct 30 00:22:15 GMT 2024","passed","Wed Oct 30 00:22:16 GMT 2024","","","",""
"","740","Validate Council Output [BarnsleyMBCouncil]","","Wed Oct 30 00:07:06 GMT 2024","passed","Wed Oct 30 00:07:07 GMT 2024","","","",""
"","492","Validate Council Output [FarehamBoroughCouncil]","","Wed Oct 30 00:20:21 GMT 2024","passed","Wed Oct 30 00:20:22 GMT 2024","","","",""
"","4227","Validate Council Output [BasingstokeCouncil]","","Wed Oct 30 00:07:08 GMT 2024","passed","Wed Oct 30 00:07:12 GMT 2024","","","",""
"","1667","Validate Council Output [TandridgeDistrictCouncil]","","Wed Oct 30 00:28:44 GMT 2024","passed","Wed Oct 30 00:28:46 GMT 2024","","","",""
"","2687","Validate Council Output [LincolnCouncil]","","Wed Oct 30 00:19:56 GMT 2024","passed","Wed Oct 30 00:19:58 GMT 2024","","","",""
"","70691","Validate Council Output [HounslowCouncil]","","Wed Oct 30 00:19:04 GMT 2024","passed","Wed Oct 30 00:20:14 GMT 2024","","","",""
"","300082","Validate Council Output [TendringDistrictCouncil]","","Wed Oct 30 00:29:01 GMT 2024","failed","Wed Oct 30 00:34:01 GMT 2024","","","",""
"","300012","Validate Council Output [SouthKestevenDistrictCouncil]","","Wed Oct 30 00:23:43 GMT 2024","failed","Wed Oct 30 00:28:43 GMT 2024","","","",""
"","72761","Validate Council Output [ForestOfDeanDistrictCouncil]","","Wed Oct 30 00:20:34 GMT 2024","failed","Wed Oct 30 00:21:47 GMT 2024","","","",""
"","46371","Validate Council Output [DerbyshireDalesDistrictCouncil]","","Wed Oct 30 00:07:06 GMT 2024","passed","Wed Oct 30 00:07:53 GMT 2024","","","",""
"","1311","Validate Council Output [SouthNorfolkCouncil]","","Wed Oct 30 00:23:33 GMT 2024","failed","Wed Oct 30 00:23:34 GMT 2024","","","",""
"","1526","Validate Council Output [SouthCambridgeshireCouncil]","","Wed Oct 30 00:23:40 GMT 2024","passed","Wed Oct 30 00:23:42 GMT 2024","","","",""
"","3799","Validate Council Output [WokingBoroughCouncil]","","Wed Oct 30 00:35:12 GMT 2024","passed","Wed Oct 30 00:35:16 GMT 2024","","","",""
"","29399","Validate Council Output [GatesheadCouncil]","","Wed Oct 30 00:21:47 GMT 2024","passed","Wed Oct 30 00:22:16 GMT 2024","","","",""
"","630","Validate Council Output [BathAndNorthEastSomersetCouncil]","","Wed Oct 30 00:07:12 GMT 2024","passed","Wed Oct 30 00:07:13 GMT 2024","","","",""
"","789","Validate Council Output [CornwallCouncil]","","Wed Oct 30 00:01:11 GMT 2024","passed","Wed Oct 30 00:01:12 GMT 2024","","","",""
"","1486","Validate Council Output [StockportBoroughCouncil]","","Wed Oct 30 00:33:46 GMT 2024","passed","Wed Oct 30 00:33:48 GMT 2024","","","",""
"","2262","Validate Council Output [FifeCouncil]","","Wed Oct 30 00:20:26 GMT 2024","passed","Wed Oct 30 00:20:28 GMT 2024","","","",""
"","3452","Validate Council Output [CroydonCouncil]","","Wed Oct 30 00:01:21 GMT 2024","passed","Wed Oct 30 00:01:24 GMT 2024","","","",""
"","14584","Validate Council Output [TeignbridgeCouncil]","","Wed Oct 30 00:28:46 GMT 2024","passed","Wed Oct 30 00:29:00 GMT 2024","","","",""
"","1551","Validate Council Output [MertonCouncil]","","Wed Oct 30 00:19:01 GMT 2024","passed","Wed Oct 30 00:19:03 GMT 2024","","","",""
"","42442","Validate Council Output [BrightonandHoveCityCouncil]","","Wed Oct 30 00:07:55 GMT 2024","passed","Wed Oct 30 00:08:38 GMT 2024","","","",""
