"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"","4061","Validate Council Output [WaverleyBoroughCouncil]","","Wed Oct 30 00:33:52 GMT 2024","passed","Wed Oct 30 00:33:56 GMT 2024","","","",""
"","810","Validate Council Output [NorthLanarkshireCouncil]","","Wed Oct 30 00:21:55 GMT 2024","passed","Wed Oct 30 00:21:56 GMT 2024","","","",""
"","613","Validate Council Output [NewarkAndSherwoodDC]","","Wed Oct 30 00:20:52 GMT 2024","failed","Wed Oct 30 00:20:53 GMT 2024","","","",""
"","4120","Validate Council Output [TorridgeDistrictCouncil]","","Wed Oct 30 00:28:39 GMT 2024","passed","Wed Oct 30 00:28:44 GMT 2024","","","",""
"","1052","Validate Council Output [MaldonDistrictCouncil]","","Wed Oct 30 00:20:39 GMT 2024","passed","Wed Oct 30 00:20:40 GMT 2024","","","",""
"","4525","Validate Council Output [NorthEastLincs]","","Wed Oct 30 00:21:50 GMT 2024","passed","Wed Oct 30 00:21:55 GMT 2024","","","",""
"","4474","Validate Council Output [NorthYorkshire]","","Wed Oct 30 00:22:06 GMT 2024","passed","Wed Oct 30 00:22:11 GMT 2024","","","",""
"","22434","Validate Council Output [HighPeakCouncil]","","Wed Oct 30 00:18:31 GMT 2024","passed","Wed Oct 30 00:18:53 GMT 2024","","","",""
"","1518","Validate Council Output [LutonBoroughCouncil]","","Wed Oct 30 00:20:38 GMT 2024","passed","Wed Oct 30 00:20:39 GMT 2024","","","",""
"","2294","Validate Council Output [SouthCambridgeshireCouncil]","","Wed Oct 30 00:22:51 GMT 2024","passed","Wed Oct 30 00:22:54 GMT 2024","","","",""
"","43886","Validate Council Output [ColchesterCityCouncil]","","Wed Oct 30 00:17:58 GMT 2024","passed","Wed Oct 30 00:18:42 GMT 2024","","","",""
"","79321","Validate Council Output [WestOxfordshireDistrictCouncil]","","Wed Oct 30 00:34:55 GMT 2024","failed","Wed Oct 30 00:36:14 GMT 2024","","","",""
"","1743","Validate Council Output [GlasgowCityCouncil]","","Wed Oct 30 00:07:53 GMT 2024","failed","Wed Oct 30 00:07:54 GMT 2024","","","",""
"","46243","Validate Council Output [EastLindseyDistrictCouncil]","","Wed Oct 30 00:07:30 GMT 2024","failed","Wed Oct 30 00:08:16 GMT 2024","","","",""
"","2337","Validate Council Output [WiltshireCouncil]","","Wed Oct 30 00:35:06 GMT 2024","passed","Wed Oct 30 00:35:08 GMT 2024","","","",""
"","300119","Validate Council Output [UttlesfordDistrictCouncil]","","Wed Oct 30 00:28:46 GMT 2024","failed","Wed Oct 30 00:33:46 GMT 2024","","","",""
"","21916","Validate Council Output [NewForestCouncil]","","Wed Oct 30 00:20:30 GMT 2024","passed","Wed Oct 30 00:20:52 GMT 2024","","","",""
"","637","Validate Council Output [LiverpoolCityCouncil]","","Wed Oct 30 00:20:09 GMT 2024","passed","Wed Oct 30 00:20:09 GMT 2024","","","",""
"","49722","Validate Council Output [KnowsleyMBCouncil]","","Wed Oct 30 00:20:45 GMT 2024","failed","Wed Oct 30 00:21:34 GMT 2024","","","",""
"","246964","Validate Council Output [SevenoaksDistrictCouncil]","","Wed Oct 30 00:24:19 GMT 2024","passed","Wed Oct 30 00:28:26 GMT 2024","","","",""
"","300870","Validate Council Output [BromleyBoroughCouncil]","","Wed Oct 30 00:08:31 GMT 2024","failed","Wed Oct 30 00:13:32 GMT 2024","","","",""
"","2641","Validate Council Output [CardiffCouncil]","","Wed Oct 30 00:01:49 GMT 2024","passed","Wed Oct 30 00:01:51 GMT 2024","","","",""
"","202","Validate Council Output [NorthKestevenDistrictCouncil]","","Wed Oct 30 00:21:55 GMT 2024","failed","Wed Oct 30 00:21:55 GMT 2024","","","",""
"","10214","Validate Council Output [NorthLincolnshireCouncil]","","Wed Oct 30 00:21:56 GMT 2024","passed","Wed Oct 30 00:22:06 GMT 2024","","","",""
"","55176","Validate Council Output [GatesheadCouncil]","","Wed Oct 30 00:21:02 GMT 2024","passed","Wed Oct 30 00:21:57 GMT 2024","","","",""
"","1639","Validate Council Output [RochdaleCouncil]","","Wed Oct 30 00:22:33 GMT 2024","passed","Wed Oct 30 00:22:35 GMT 2024","","","",""
"","83127","Validate Council Output [StocktonOnTeesCouncil]","","Wed Oct 30 00:33:07 GMT 2024","failed","Wed Oct 30 00:34:30 GMT 2024","","","",""
"","2235","Validate Council Output [HarboroughDistrictCouncil]","","Wed Oct 30 00:18:21 GMT 2024","passed","Wed Oct 30 00:18:24 GMT 2024","","","",""
"","2068","Validate Council Output [TunbridgeWellsCouncil]","","Wed Oct 30 00:28:44 GMT 2024","passed","Wed Oct 30 00:28:46 GMT 2024","","","",""
"","2155","Validate Council Output [NorwichCityCouncil]","","Wed Oct 30 00:22:11 GMT 2024","passed","Wed Oct 30 00:22:13 GMT 2024","","","",""
"","2509","Validate Council Output [DoverDistrictCouncil]","","Wed Oct 30 00:07:44 GMT 2024","passed","Wed Oct 30 00:07:47 GMT 2024","","","",""
"","40170","Validate Council Output [BoltonCouncil]","","Wed Oct 30 00:07:03 GMT 2024","passed","Wed Oct 30 00:07:44 GMT 2024","","","",""
"","38455","Validate Council Output [EppingForestDistrictCouncil]","","Wed Oct 30 00:19:32 GMT 2024","passed","Wed Oct 30 00:20:11 GMT 2024","","","",""
"","1177","Validate Council Output [AylesburyValeCouncil]","","Wed Oct 30 00:02:01 GMT 2024","passed","Wed Oct 30 00:02:03 GMT 2024","","","",""
"","20729","Validate Council Output [PortsmouthCityCouncil]","","Wed Oct 30 00:22:40 GMT 2024","passed","Wed Oct 30 00:23:01 GMT 2024","","","",""
"","273098","Validate Council Output [HaltonBoroughCouncil]","","Wed Oct 30 00:13:48 GMT 2024","failed","Wed Oct 30 00:18:21 GMT 2024","","","",""
"","65407","Validate Council Output [LeedsCityCouncil]","","Wed Oct 30 00:18:58 GMT 2024","passed","Wed Oct 30 00:20:04 GMT 2024","","","",""
"","5043","Validate Council Output [FlintshireCountyCouncil]","","Wed Oct 30 00:20:27 GMT 2024","passed","Wed Oct 30 00:20:32 GMT 2024","","","",""
"","564","Validate Council Output [LondonBoroughEaling]","","Wed Oct 30 00:20:09 GMT 2024","passed","Wed Oct 30 00:20:10 GMT 2024","","","",""
"","23513","Validate Council Output [TeignbridgeCouncil]","","Wed Oct 30 00:28:05 GMT 2024","passed","Wed Oct 30 00:28:29 GMT 2024","","","",""
"","1046","Validate Council Output [LondonBoroughLambeth]","","Wed Oct 30 00:20:21 GMT 2024","passed","Wed Oct 30 00:20:22 GMT 2024","","","",""
"","1750","Validate Council Output [WatfordBoroughCouncil]","","Wed Oct 30 00:33:50 GMT 2024","passed","Wed Oct 30 00:33:52 GMT 2024","","","",""
"","29661","Validate Council Output [WakefieldCityCouncil]","","Wed Oct 30 00:34:30 GMT 2024","passed","Wed Oct 30 00:35:00 GMT 2024","","","",""
"","32098","Validate Council Output [NorthWestLeicestershire]","","Wed Oct 30 00:21:34 GMT 2024","passed","Wed Oct 30 00:22:06 GMT 2024","","","",""
"","663","Validate Council Output [CastlepointDistrictCouncil]","","Wed Oct 30 00:01:51 GMT 2024","failed","Wed Oct 30 00:01:52 GMT 2024","","","",""
"","3335","Validate Council Output [HarrogateBoroughCouncil]","","Wed Oct 30 00:18:26 GMT 2024","passed","Wed Oct 30 00:18:29 GMT 2024","","","",""
"","11022","Validate Council Output [NeathPortTalbotCouncil]","","Wed Oct 30 00:20:19 GMT 2024","passed","Wed Oct 30 00:20:30 GMT 2024","","","",""
"","1437","Validate Council Output [MertonCouncil]","","Wed Oct 30 00:18:49 GMT 2024","passed","Wed Oct 30 00:18:51 GMT 2024","","","",""
"","20079","Validate Council Output [WestLothianCouncil]","","Wed Oct 30 00:34:48 GMT 2024","passed","Wed Oct 30 00:35:08 GMT 2024","","","",""
"","15772","Validate Council Output [LondonBoroughRedbridge]","","Wed Oct 30 00:20:22 GMT 2024","passed","Wed Oct 30 00:20:38 GMT 2024","","","",""
"","1090","Validate Council Output [DoncasterCouncil]","","Wed Oct 30 00:07:40 GMT 2024","passed","Wed Oct 30 00:07:41 GMT 2024","","","",""
"","2662","Validate Council Output [SheffieldCityCouncil]","","Wed Oct 30 00:28:26 GMT 2024","passed","Wed Oct 30 00:28:29 GMT 2024","","","",""
"","40484","Validate Council Output [CheshireWestAndChesterCouncil]","","Wed Oct 30 00:06:56 GMT 2024","passed","Wed Oct 30 00:07:37 GMT 2024","","","",""
"","382","Validate Council Output [ReadingBoroughCouncil]","","Wed Oct 30 00:21:57 GMT 2024","passed","Wed Oct 30 00:21:58 GMT 2024","","","",""
"","821","Validate Council Output [EalingCouncil]","","Wed Oct 30 00:07:52 GMT 2024","passed","Wed Oct 30 00:07:52 GMT 2024","","","",""
"","56763","Validate Council Output [NorthEastDerbyshireDistrictCouncil]","","Wed Oct 30 00:20:54 GMT 2024","passed","Wed Oct 30 00:21:50 GMT 2024","","","",""
"","955","Validate Council Output [RochfordCouncil]","","Wed Oct 30 00:22:35 GMT 2024","passed","Wed Oct 30 00:22:36 GMT 2024","","","",""
"","1913","Validate Council Output [PerthAndKinrossCouncil]","","Wed Oct 30 00:22:35 GMT 2024","passed","Wed Oct 30 00:22:37 GMT 2024","","","",""
"","10041","Validate Council Output [WestSuffolkCouncil]","","Wed Oct 30 00:36:14 GMT 2024","passed","Wed Oct 30 00:36:24 GMT 2024","","","",""
"","15372","Validate Council Output [LancasterCityCouncil]","","Wed Oct 30 00:18:43 GMT 2024","passed","Wed Oct 30 00:18:58 GMT 2024","","","",""
"","3417","Validate Council Output [FifeCouncil]","","Wed Oct 30 00:20:23 GMT 2024","passed","Wed Oct 30 00:20:27 GMT 2024","","","",""
"","1447","Validate Council Output [SouthDerbyshireDistrictCouncil]","","Wed Oct 30 00:22:54 GMT 2024","passed","Wed Oct 30 00:22:55 GMT 2024","","","",""
"","27076","Validate Council Output [MidSussexDistrictCouncil]","","Wed Oct 30 00:19:50 GMT 2024","passed","Wed Oct 30 00:20:17 GMT 2024","","","",""
"","300015","Validate Council Output [BlackburnCouncil]","","Wed Oct 30 00:02:03 GMT 2024","failed","Wed Oct 30 00:07:03 GMT 2024","","","",""
"","135500","Validate Council Output [TamesideMBCouncil]","","Wed Oct 30 00:33:30 GMT 2024","failed","Wed Oct 30 00:35:45 GMT 2024","","","",""
"","269956","Validate Council Output [BroxtoweBoroughCouncil]","","Wed Oct 30 00:13:32 GMT 2024","passed","Wed Oct 30 00:18:02 GMT 2024","","","",""
"","3391","Validate Council Output [PlymouthCouncil]","","Wed Oct 30 00:22:37 GMT 2024","passed","Wed Oct 30 00:22:40 GMT 2024","","","",""
"","1638","Validate Council Output [WestMorlandAndFurness]","","Wed Oct 30 00:35:08 GMT 2024","passed","Wed Oct 30 00:35:10 GMT 2024","","","",""
"","4855","Validate Council Output [ShropshireCouncil]","","Wed Oct 30 00:28:29 GMT 2024","passed","Wed Oct 30 00:28:34 GMT 2024","","","",""
"","1857","Validate Council Output [CharnwoodBoroughCouncil]","","Wed Oct 30 00:01:52 GMT 2024","passed","Wed Oct 30 00:01:54 GMT 2024","","","",""
"","7913","Validate Council Output [CrawleyBoroughCouncil]","","Wed Oct 30 00:01:13 GMT 2024","passed","Wed Oct 30 00:01:21 GMT 2024","","","",""
"","6807","Validate Council Output [ArmaghBanbridgeCraigavonCouncil]","","Wed Oct 30 00:01:13 GMT 2024","passed","Wed Oct 30 00:01:19 GMT 2024","","","",""
"","3475","Validate Council Output [ValeofWhiteHorseCouncil]","","Wed Oct 30 00:33:47 GMT 2024","passed","Wed Oct 30 00:33:50 GMT 2024","","","",""
"","300114","Validate Council Output [TendringDistrictCouncil]","","Wed Oct 30 00:28:30 GMT 2024","failed","Wed Oct 30 00:33:30 GMT 2024","","","",""
"","38687","Validate Council Output [RushcliffeBoroughCouncil]","","Wed Oct 30 00:21:25 GMT 2024","passed","Wed Oct 30 00:22:03 GMT 2024","","","",""
"","1368","Validate Council Output [FalkirkCouncil]","","Wed Oct 30 00:20:13 GMT 2024","passed","Wed Oct 30 00:20:14 GMT 2024","","","",""
"","2914","Validate Council Output [WalsallCouncil]","","Wed Oct 30 00:35:00 GMT 2024","passed","Wed Oct 30 00:35:03 GMT 2024","","","",""
"","71511","Validate Council Output [WinchesterCityCouncil]","","Wed Oct 30 00:35:08 GMT 2024","passed","Wed Oct 30 00:36:20 GMT 2024","","","",""
"","1686","Validate Council Output [WirralCouncil]","","Wed Oct 30 00:36:20 GMT 2024","passed","Wed Oct 30 00:36:22 GMT 2024","","","",""
"","449","Validate Council Output [YorkCouncil]","","Wed Oct 30 00:36:26 GMT 2024","passed","Wed Oct 30 00:36:26 GMT 2024","","","",""
"","5598","Validate Council Output [BasingstokeCouncil]","","Wed Oct 30 00:07:06 GMT 2024","passed","Wed Oct 30 00:07:11 GMT 2024","","","",""
"","675","Validate Council Output [FarehamBoroughCouncil]","","Wed Oct 30 00:20:14 GMT 2024","passed","Wed Oct 30 00:20:15 GMT 2024","","","",""
"","1376","Validate Council Output [SouthNorfolkCouncil]","","Wed Oct 30 00:22:55 GMT 2024","failed","Wed Oct 30 00:22:56 GMT 2024","","","",""
"","624","Validate Council Output [MansfieldDistrictCouncil]","","Wed Oct 30 00:18:49 GMT 2024","passed","Wed Oct 30 00:18:49 GMT 2024","","","",""
"","1668","Validate Council Output [StratfordUponAvonCouncil]","","Wed Oct 30 00:23:14 GMT 2024","passed","Wed Oct 30 00:23:15 GMT 2024","","","",""
"","53942","Validate Council Output [GloucesterCityCouncil]","","Wed Oct 30 00:07:54 GMT 2024","passed","Wed Oct 30 00:08:48 GMT 2024","","","",""
"","1699","Validate Council Output [CheshireEastCouncil]","","Wed Oct 30 00:06:55 GMT 2024","passed","Wed Oct 30 00:06:56 GMT 2024","","","",""
"","2407","Validate Council Output [NewportCityCouncil]","","Wed Oct 30 00:20:41 GMT 2024","passed","Wed Oct 30 00:20:44 GMT 2024","","","",""
"","949","Validate Council Output [StAlbansCityAndDistrictCouncil]","","Wed Oct 30 00:23:11 GMT 2024","passed","Wed Oct 30 00:23:12 GMT 2024","","","",""
"","5009","Validate Council Output [BirminghamCityCouncil]","","Wed Oct 30 00:01:58 GMT 2024","passed","Wed Oct 30 00:02:03 GMT 2024","","","",""
"","1158","Validate Council Output [EnvironmentFirst]","","Wed Oct 30 00:19:31 GMT 2024","passed","Wed Oct 30 00:19:32 GMT 2024","","","",""
"","1848","Validate Council Output [RotherhamCouncil]","","Wed Oct 30 00:22:36 GMT 2024","passed","Wed Oct 30 00:22:38 GMT 2024","","","",""
"","969","Validate Council Output [CroydonCouncil]","","Wed Oct 30 00:01:21 GMT 2024","failed","Wed Oct 30 00:01:21 GMT 2024","","","",""
"","1059","Validate Council Output [MalvernHillsDC]","","Wed Oct 30 00:20:40 GMT 2024","passed","Wed Oct 30 00:20:41 GMT 2024","","","",""
"","3716","Validate Council Output [StHelensBC]","","Wed Oct 30 00:28:01 GMT 2024","failed","Wed Oct 30 00:28:05 GMT 2024","","","",""
"","13248","Validate Council Output [EastCambridgeshireCouncil]","","Wed Oct 30 00:07:16 GMT 2024","passed","Wed Oct 30 00:07:29 GMT 2024","","","",""
"","300042","Validate Council Output [WychavonDistrictCouncil]","","Wed Oct 30 00:36:24 GMT 2024","failed","Wed Oct 30 00:41:24 GMT 2024","","","",""
"","11956","Validate Council Output [NorthumberlandCouncil]","","Wed Oct 30 00:22:13 GMT 2024","passed","Wed Oct 30 00:22:25 GMT 2024","","","",""
"","825","Validate Council Output [ConwyCountyBorough]","","Wed Oct 30 00:18:42 GMT 2024","passed","Wed Oct 30 00:18:43 GMT 2024","","","",""
"","3430","Validate Council Output [TandridgeDistrictCouncil]","","Wed Oct 30 00:28:02 GMT 2024","passed","Wed Oct 30 00:28:05 GMT 2024","","","",""
"","802","Validate Council Output [SwanseaCouncil]","","Wed Oct 30 00:33:19 GMT 2024","passed","Wed Oct 30 00:33:19 GMT 2024","","","",""
"","305487","Validate Council Output [SouthKestevenDistrictCouncil]","","Wed Oct 30 00:22:56 GMT 2024","failed","Wed Oct 30 00:28:01 GMT 2024","","","",""
"","300123","Validate Council Output [PrestonCityCouncil]","","Wed Oct 30 00:23:01 GMT 2024","failed","Wed Oct 30 00:28:01 GMT 2024","","","",""
"","300008","Validate Council Output [WalthamForest]","","Wed Oct 30 00:35:45 GMT 2024","failed","Wed Oct 30 00:40:45 GMT 2024","","","",""
"","1415","Validate Council Output [MiltonKeynesCityCouncil]","","Wed Oct 30 00:20:17 GMT 2024","failed","Wed Oct 30 00:20:18 GMT 2024","","","",""
"","14818","Validate Council Output [RenfrewshireCouncil]","","Wed Oct 30 00:22:16 GMT 2024","passed","Wed Oct 30 00:22:31 GMT 2024","","","",""
"","18568","Validate Council Output [ReigateAndBansteadBoroughCouncil]","","Wed Oct 30 00:21:58 GMT 2024","passed","Wed Oct 30 00:22:16 GMT 2024","","","",""
"","4009","Validate Council Output [ElmbridgeBoroughCouncil]","","Wed Oct 30 00:18:40 GMT 2024","passed","Wed Oct 30 00:18:44 GMT 2024","","","",""
"","2153","Validate Council Output [StokeOnTrentCityCouncil]","","Wed Oct 30 00:23:12 GMT 2024","passed","Wed Oct 30 00:23:14 GMT 2024","","","",""
"","1089","Validate Council Output [HuntingdonDistrictCouncil]","","Wed Oct 30 00:19:59 GMT 2024","passed","Wed Oct 30 00:20:00 GMT 2024","","","",""
"","2944","Validate Council Output [SouthOxfordshireCouncil]","","Wed Oct 30 00:22:56 GMT 2024","passed","Wed Oct 30 00:22:59 GMT 2024","","","",""
"","1317","Validate Council Output [ManchesterCityCouncil]","","Wed Oct 30 00:18:48 GMT 2024","passed","Wed Oct 30 00:18:49 GMT 2024","","","",""
"","4583","Validate Council Output [BradfordMDC]","","Wed Oct 30 00:07:46 GMT 2024","passed","Wed Oct 30 00:07:51 GMT 2024","","","",""
"","283383","Validate Council Output [EastSuffolkCouncil]","","Wed Oct 30 00:13:55 GMT 2024","passed","Wed Oct 30 00:18:38 GMT 2024","","","",""
"","69258","Validate Council Output [WokinghamBoroughCouncil]","","Wed Oct 30 00:40:45 GMT 2024","passed","Wed Oct 30 00:41:55 GMT 2024","","","",""
"","1951","Validate Council Output [TorbayCouncil]","","Wed Oct 30 00:28:37 GMT 2024","passed","Wed Oct 30 00:28:39 GMT 2024","","","",""
"","9135","Validate Council Output [SomersetCouncil]","","Wed Oct 30 00:22:40 GMT 2024","passed","Wed Oct 30 00:22:50 GMT 2024","","","",""
"","300845","Validate Council Output [ChelmsfordCityCouncil]","","Wed Oct 30 00:01:54 GMT 2024","failed","Wed Oct 30 00:06:55 GMT 2024","","","",""
"","300121","Validate Council Output [SwaleBoroughCouncil]","","Wed Oct 30 00:28:19 GMT 2024","failed","Wed Oct 30 00:33:19 GMT 2024","","","",""
"","30279","Validate Council Output [ForestOfDeanDistrictCouncil]","","Wed Oct 30 00:20:32 GMT 2024","failed","Wed Oct 30 00:21:02 GMT 2024","","","",""
"","60852","Validate Council Output [HounslowCouncil]","","Wed Oct 30 00:18:53 GMT 2024","passed","Wed Oct 30 00:19:54 GMT 2024","","","",""
"","14842","Validate Council Output [NorthNorfolkDistrictCouncil]","","Wed Oct 30 00:22:06 GMT 2024","passed","Wed Oct 30 00:22:21 GMT 2024","","","",""
"","989","Validate Council Output [BarnsleyMBCouncil]","","Wed Oct 30 00:07:04 GMT 2024","passed","Wed Oct 30 00:07:05 GMT 2024","","","",""
"","57659","Validate Council Output [MidAndEastAntrimBoroughCouncil]","","Wed Oct 30 00:18:51 GMT 2024","passed","Wed Oct 30 00:19:49 GMT 2024","","","",""
"","8843","Validate Council Output [FenlandDistrictCouncil]","","Wed Oct 30 00:20:15 GMT 2024","passed","Wed Oct 30 00:20:23 GMT 2024","","","",""
"","45999","Validate Council Output [ChichesterDistrictCouncil]","","Wed Oct 30 00:07:37 GMT 2024","passed","Wed Oct 30 00:08:23 GMT 2024","","","",""
"","734","Validate Council Output [BasildonCouncil]","","Wed Oct 30 00:07:05 GMT 2024","passed","Wed Oct 30 00:07:06 GMT 2024","","","",""
"","2516","Validate Council Output [DurhamCouncil]","","Wed Oct 30 00:07:49 GMT 2024","passed","Wed Oct 30 00:07:52 GMT 2024","","","",""
"","499","Validate Council Output [SouthLanarkshireCouncil]","","Wed Oct 30 00:28:01 GMT 2024","passed","Wed Oct 30 00:28:02 GMT 2024","","","",""
"","2731","Validate Council Output [SouthwarkCouncil]","","Wed Oct 30 00:23:08 GMT 2024","passed","Wed Oct 30 00:23:11 GMT 2024","","","",""
"","47135","Validate Council Output [EnfieldCouncil]","","Wed Oct 30 00:18:44 GMT 2024","passed","Wed Oct 30 00:19:31 GMT 2024","","","",""
"","30547","Validate Council Output [NorthNorthamptonshireCouncil]","","Wed Oct 30 00:22:21 GMT 2024","failed","Wed Oct 30 00:22:52 GMT 2024","","","",""
"","1328","Validate Council Output [HighlandCouncil]","","Wed Oct 30 00:18:29 GMT 2024","passed","Wed Oct 30 00:18:31 GMT 2024","","","",""
"","1160","Validate Council Output [NorthSomersetCouncil]","","Wed Oct 30 00:22:52 GMT 2024","passed","Wed Oct 30 00:22:53 GMT 2024","","","",""
"","3249","Validate Council Output [WiganBoroughCouncil]","","Wed Oct 30 00:35:03 GMT 2024","passed","Wed Oct 30 00:35:06 GMT 2024","","","",""
"","778","Validate Council Output [MoleValleyDistrictCouncil]","","Wed Oct 30 00:20:19 GMT 2024","passed","Wed Oct 30 00:20:19 GMT 2024","","","",""
"","33715","Validate Council Output [WestBerkshireCouncil]","","Wed Oct 30 00:34:19 GMT 2024","passed","Wed Oct 30 00:34:53 GMT 2024","","","",""
"","300132","Validate Council Output [SunderlandCityCouncil]","","Wed Oct 30 00:23:18 GMT 2024","failed","Wed Oct 30 00:28:18 GMT 2024","","","",""
"","2773","Validate Council Output [LondonBoroughHounslow]","","Wed Oct 30 00:20:18 GMT 2024","passed","Wed Oct 30 00:20:21 GMT 2024","","","",""
"","1488","Validate Council Output [EastleighBoroughCouncil]","","Wed Oct 30 00:18:38 GMT 2024","passed","Wed Oct 30 00:18:40 GMT 2024","","","",""
"","1235","Validate Council Output [DartfordBoroughCouncil]","","Wed Oct 30 00:07:02 GMT 2024","passed","Wed Oct 30 00:07:03 GMT 2024","","","",""
"","2551","Validate Council Output [WokingBoroughCouncil]","","Wed Oct 30 00:36:22 GMT 2024","passed","Wed Oct 30 00:36:24 GMT 2024","","","",""
"","2801","Validate Council Output [StroudDistrictCouncil]","","Wed Oct 30 00:23:15 GMT 2024","passed","Wed Oct 30 00:23:18 GMT 2024","","","",""
"","967","Validate Council Output [StaffordBoroughCouncil]","","Wed Oct 30 00:28:05 GMT 2024","passed","Wed Oct 30 00:28:06 GMT 2024","","","",""
"","835","Validate Council Output [ValeofGlamorganCouncil]","","Wed Oct 30 00:33:46 GMT 2024","failed","Wed Oct 30 00:33:47 GMT 2024","","","",""
"","584","Validate Council Output [RushmoorCouncil]","","Wed Oct 30 00:22:03 GMT 2024","passed","Wed Oct 30 00:22:04 GMT 2024","","","",""
"","823","Validate Council Output [WarwickDistrictCouncil]","","Wed Oct 30 00:34:47 GMT 2024","passed","Wed Oct 30 00:34:48 GMT 2024","","","",""
